model_name,rush_precision,rush_recall,rush_f1_score,rush_support,pass_precision,pass_recall,pass_f1_score,pass_support,accuracy,macro_precision,macro_recall,macro_f1_score,macro_support,weighted_precision,weighted_recall,weighted_f1_score,weighted_support,config,approach,datetime,seed
GCN,0.7427325581395349,0.8363338788870703,0.7867590454195535,611.0,0.8127340823970037,0.7103109656301145,0.7580786026200873,611.0,0.7733224222585925,0.7777333202682692,0.7733224222585924,0.7724188240198204,1222.0,0.7777333202682692,0.7733224222585925,0.7724188240198203,1222.0,"{'RANDOM_SEED': 5, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 128, 'GNN_HIDDEN_LAYERS': 2, 'GNN_LEARNING_RATE': 0.001, 'GNN_DROPOUT': 0.4, 'GNN_WEIGHT_DECAY': 5e-05, 'RF_ESTIMATORS': 150, 'MLP_HIDDEN_CHANNELS': 128, 'MLP_HIDDEN_LAYERS': 3, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.01, 'MLP_ALPHA': 0.0005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n2,2025-07-16_07-30-32,5
GCN,0.7427325581395349,0.8363338788870703,0.7867590454195535,611.0,0.8127340823970037,0.7103109656301145,0.7580786026200873,611.0,0.7733224222585925,0.7777333202682692,0.7733224222585924,0.7724188240198204,1222.0,0.7777333202682692,0.7733224222585925,0.7724188240198203,1222.0,"{'RANDOM_SEED': 5, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 128, 'GNN_HIDDEN_LAYERS': 2, 'GNN_LEARNING_RATE': 0.001, 'GNN_DROPOUT': 0.4, 'GNN_WEIGHT_DECAY': 5e-05, 'RF_ESTIMATORS': 150, 'MLP_HIDDEN_CHANNELS': 128, 'MLP_HIDDEN_LAYERS': 3, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.01, 'MLP_ALPHA': 0.0005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n2,2025-07-16_07-30-32,5
RF,0.7085201793721974,0.7757774140752864,0.740625,611.0,0.7522603978300181,0.6808510638297872,0.7147766323024055,611.0,0.7283142389525368,0.7303902886011078,0.7283142389525368,0.7277008161512027,1222.0,0.7303902886011077,0.7283142389525368,0.7277008161512027,1222.0,"{'RANDOM_SEED': 5, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 128, 'GNN_HIDDEN_LAYERS': 2, 'GNN_LEARNING_RATE': 0.001, 'GNN_DROPOUT': 0.4, 'GNN_WEIGHT_DECAY': 5e-05, 'RF_ESTIMATORS': 150, 'MLP_HIDDEN_CHANNELS': 128, 'MLP_HIDDEN_LAYERS': 3, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.01, 'MLP_ALPHA': 0.0005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n2,2025-07-16_07-30-32,5
MLP,0.6836065573770492,0.6824877250409165,0.683046683046683,611.0,0.6830065359477124,0.6841243862520459,0.6835650040883074,611.0,0.6833060556464812,0.6833065466623809,0.6833060556464812,0.6833058435674952,1222.0,0.6833065466623808,0.6833060556464812,0.6833058435674952,1222.0,"{'RANDOM_SEED': 5, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 128, 'GNN_HIDDEN_LAYERS': 2, 'GNN_LEARNING_RATE': 0.001, 'GNN_DROPOUT': 0.4, 'GNN_WEIGHT_DECAY': 5e-05, 'RF_ESTIMATORS': 150, 'MLP_HIDDEN_CHANNELS': 128, 'MLP_HIDDEN_LAYERS': 3, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.01, 'MLP_ALPHA': 0.0005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n2,2025-07-16_07-30-32,5
GCN,0.7757475083056479,0.7643207855973814,0.7699917559769167,611.0,0.7677419354838709,0.779050736497545,0.7733549959382616,611.0,0.7716857610474632,0.7717447218947594,0.7716857610474632,0.7716733759575891,1222.0,0.7717447218947594,0.7716857610474632,0.7716733759575891,1222.0,"{'RANDOM_SEED': 4, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 128, 'GNN_HIDDEN_LAYERS': 2, 'GNN_LEARNING_RATE': 0.0001, 'GNN_DROPOUT': 0.4, 'GNN_WEIGHT_DECAY': 0.005, 'RF_ESTIMATORS': 150, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 2, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.01, 'MLP_ALPHA': 0.005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n2,2025-07-16_10-52-27,4
GCN,0.7757475083056479,0.7643207855973814,0.7699917559769167,611.0,0.7677419354838709,0.779050736497545,0.7733549959382616,611.0,0.7716857610474632,0.7717447218947594,0.7716857610474632,0.7716733759575891,1222.0,0.7717447218947594,0.7716857610474632,0.7716733759575891,1222.0,"{'RANDOM_SEED': 4, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 128, 'GNN_HIDDEN_LAYERS': 2, 'GNN_LEARNING_RATE': 0.0001, 'GNN_DROPOUT': 0.4, 'GNN_WEIGHT_DECAY': 0.005, 'RF_ESTIMATORS': 150, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 2, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.01, 'MLP_ALPHA': 0.005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n2,2025-07-16_10-52-27,4
RF,0.7132132132132132,0.7774140752864157,0.7439310884886453,611.0,0.7553956834532374,0.6873977086743044,0.7197943444730077,611.0,0.7324058919803601,0.7343044483332253,0.73240589198036,0.7318627164808265,1222.0,0.7343044483332254,0.7324058919803601,0.7318627164808265,1222.0,"{'RANDOM_SEED': 4, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 128, 'GNN_HIDDEN_LAYERS': 2, 'GNN_LEARNING_RATE': 0.0001, 'GNN_DROPOUT': 0.4, 'GNN_WEIGHT_DECAY': 0.005, 'RF_ESTIMATORS': 150, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 2, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.01, 'MLP_ALPHA': 0.005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n2,2025-07-16_10-52-27,4
MLP,0.6873015873015873,0.7086743044189853,0.6978243352135375,611.0,0.6993243243243243,0.6775777414075287,0.6882793017456359,611.0,0.693126022913257,0.6933129558129558,0.693126022913257,0.6930518184795866,1222.0,0.6933129558129559,0.693126022913257,0.6930518184795866,1222.0,"{'RANDOM_SEED': 4, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 128, 'GNN_HIDDEN_LAYERS': 2, 'GNN_LEARNING_RATE': 0.0001, 'GNN_DROPOUT': 0.4, 'GNN_WEIGHT_DECAY': 0.005, 'RF_ESTIMATORS': 150, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 2, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.01, 'MLP_ALPHA': 0.005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n2,2025-07-16_10-52-27,4
GCN,0.6597633136094675,0.7299509001636661,0.6930846930846931,611.0,0.6978021978021978,0.6235679214402619,0.658599827139153,611.0,0.676759410801964,0.6787827557058326,0.676759410801964,0.675842260111923,1222.0,0.6787827557058326,0.676759410801964,0.675842260111923,1222.0,"{'RANDOM_SEED': 2, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 16, 'GNN_HIDDEN_LAYERS': 1, 'GNN_LEARNING_RATE': 0.0001, 'GNN_DROPOUT': 0.2, 'GNN_WEIGHT_DECAY': 0.005, 'RF_ESTIMATORS': 100, 'MLP_HIDDEN_CHANNELS': 32, 'MLP_HIDDEN_LAYERS': 3, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.0001, 'MLP_ALPHA': 0.0005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n2,2025-07-13_15-37-57,2
GCN,0.6597633136094675,0.7299509001636661,0.6930846930846931,611.0,0.6978021978021978,0.6235679214402619,0.658599827139153,611.0,0.676759410801964,0.6787827557058326,0.676759410801964,0.675842260111923,1222.0,0.6787827557058326,0.676759410801964,0.675842260111923,1222.0,"{'RANDOM_SEED': 2, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 16, 'GNN_HIDDEN_LAYERS': 1, 'GNN_LEARNING_RATE': 0.0001, 'GNN_DROPOUT': 0.2, 'GNN_WEIGHT_DECAY': 0.005, 'RF_ESTIMATORS': 100, 'MLP_HIDDEN_CHANNELS': 32, 'MLP_HIDDEN_LAYERS': 3, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.0001, 'MLP_ALPHA': 0.0005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n2,2025-07-13_15-37-57,2
RF,0.7114803625377644,0.7708674304418985,0.7399842890809112,611.0,0.75,0.6873977086743044,0.71733561058924,611.0,0.7291325695581015,0.7307401812688822,0.7291325695581015,0.7286599498350756,1222.0,0.7307401812688823,0.7291325695581015,0.7286599498350756,1222.0,"{'RANDOM_SEED': 2, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 16, 'GNN_HIDDEN_LAYERS': 1, 'GNN_LEARNING_RATE': 0.0001, 'GNN_DROPOUT': 0.2, 'GNN_WEIGHT_DECAY': 0.005, 'RF_ESTIMATORS': 100, 'MLP_HIDDEN_CHANNELS': 32, 'MLP_HIDDEN_LAYERS': 3, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.0001, 'MLP_ALPHA': 0.0005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n2,2025-07-13_15-37-57,2
MLP,0.6985413290113452,0.7054009819967266,0.7019543973941368,611.0,0.7024793388429752,0.6955810147299509,0.6990131578947368,611.0,0.7004909983633388,0.7005103339271602,0.7004909983633387,0.7004837776444368,1222.0,0.7005103339271602,0.7004909983633388,0.7004837776444368,1222.0,"{'RANDOM_SEED': 2, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 16, 'GNN_HIDDEN_LAYERS': 1, 'GNN_LEARNING_RATE': 0.0001, 'GNN_DROPOUT': 0.2, 'GNN_WEIGHT_DECAY': 0.005, 'RF_ESTIMATORS': 100, 'MLP_HIDDEN_CHANNELS': 32, 'MLP_HIDDEN_LAYERS': 3, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.0001, 'MLP_ALPHA': 0.0005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n2,2025-07-13_15-37-57,2
GCN,0.6382165605095541,0.8199672667757774,0.7177650429799427,611.0,0.7482837528604119,0.5351882160392799,0.6240458015267175,611.0,0.6775777414075287,0.693250156684983,0.6775777414075286,0.6709054222533302,1222.0,0.6932501566849829,0.6775777414075287,0.67090542225333,1222.0,"{'RANDOM_SEED': 1, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 128, 'GNN_HIDDEN_LAYERS': 1, 'GNN_LEARNING_RATE': 0.01, 'GNN_DROPOUT': 0.2, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 50, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 2, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.001, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n2,2025-07-14_09-16-32,1
GCN,0.6382165605095541,0.8199672667757774,0.7177650429799427,611.0,0.7482837528604119,0.5351882160392799,0.6240458015267175,611.0,0.6775777414075287,0.693250156684983,0.6775777414075286,0.6709054222533302,1222.0,0.6932501566849829,0.6775777414075287,0.67090542225333,1222.0,"{'RANDOM_SEED': 1, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 128, 'GNN_HIDDEN_LAYERS': 1, 'GNN_LEARNING_RATE': 0.01, 'GNN_DROPOUT': 0.2, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 50, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 2, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.001, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n2,2025-07-14_09-16-32,1
RF,0.7093889716840537,0.779050736497545,0.7425897035881436,611.0,0.7549909255898367,0.6808510638297872,0.7160068846815835,611.0,0.7299509001636661,0.7321899486369452,0.7299509001636661,0.7292982941348636,1222.0,0.7321899486369452,0.7299509001636661,0.7292982941348636,1222.0,"{'RANDOM_SEED': 1, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 128, 'GNN_HIDDEN_LAYERS': 1, 'GNN_LEARNING_RATE': 0.01, 'GNN_DROPOUT': 0.2, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 50, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 2, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.001, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n2,2025-07-14_09-16-32,1
MLP,0.6758147512864494,0.6448445171849427,0.6599664991624791,611.0,0.6604068857589984,0.690671031096563,0.6752,611.0,0.6677577741407529,0.6681108185227239,0.6677577741407529,0.6675832495812395,1222.0,0.6681108185227239,0.6677577741407529,0.6675832495812395,1222.0,"{'RANDOM_SEED': 1, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 128, 'GNN_HIDDEN_LAYERS': 1, 'GNN_LEARNING_RATE': 0.01, 'GNN_DROPOUT': 0.2, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 50, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 2, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.001, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n2,2025-07-14_09-16-32,1
GCN,0.7727272727272727,0.6955810147299509,0.7321274763135228,611.0,0.7232142857142857,0.795417348608838,0.7575993764614185,611.0,0.7454991816693944,0.7479707792207793,0.7454991816693944,0.7448634263874707,1222.0,0.7479707792207791,0.7454991816693944,0.7448634263874706,1222.0,"{'RANDOM_SEED': 4, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 128, 'GNN_HIDDEN_LAYERS': 3, 'GNN_LEARNING_RATE': 0.0001, 'GNN_DROPOUT': 0.4, 'GNN_WEIGHT_DECAY': 0.005, 'RF_ESTIMATORS': 150, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 2, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.01, 'MLP_ALPHA': 0.005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n2,2025-07-23_05-57-54,4
GCN,0.7727272727272727,0.6955810147299509,0.7321274763135228,611.0,0.7232142857142857,0.795417348608838,0.7575993764614185,611.0,0.7454991816693944,0.7479707792207793,0.7454991816693944,0.7448634263874707,1222.0,0.7479707792207791,0.7454991816693944,0.7448634263874706,1222.0,"{'RANDOM_SEED': 4, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 128, 'GNN_HIDDEN_LAYERS': 3, 'GNN_LEARNING_RATE': 0.0001, 'GNN_DROPOUT': 0.4, 'GNN_WEIGHT_DECAY': 0.005, 'RF_ESTIMATORS': 150, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 2, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.01, 'MLP_ALPHA': 0.005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n2,2025-07-23_05-57-54,4
RF,0.7132132132132132,0.7774140752864157,0.7439310884886453,611.0,0.7553956834532374,0.6873977086743044,0.7197943444730077,611.0,0.7324058919803601,0.7343044483332253,0.73240589198036,0.7318627164808265,1222.0,0.7343044483332254,0.7324058919803601,0.7318627164808265,1222.0,"{'RANDOM_SEED': 4, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 128, 'GNN_HIDDEN_LAYERS': 3, 'GNN_LEARNING_RATE': 0.0001, 'GNN_DROPOUT': 0.4, 'GNN_WEIGHT_DECAY': 0.005, 'RF_ESTIMATORS': 150, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 2, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.01, 'MLP_ALPHA': 0.005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n2,2025-07-23_05-57-54,4
MLP,0.6873015873015873,0.7086743044189853,0.6978243352135375,611.0,0.6993243243243243,0.6775777414075287,0.6882793017456359,611.0,0.693126022913257,0.6933129558129558,0.693126022913257,0.6930518184795866,1222.0,0.6933129558129559,0.693126022913257,0.6930518184795866,1222.0,"{'RANDOM_SEED': 4, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 128, 'GNN_HIDDEN_LAYERS': 3, 'GNN_LEARNING_RATE': 0.0001, 'GNN_DROPOUT': 0.4, 'GNN_WEIGHT_DECAY': 0.005, 'RF_ESTIMATORS': 150, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 2, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.01, 'MLP_ALPHA': 0.005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n2,2025-07-23_05-57-54,4
GCN,0.6727272727272727,0.6055646481178396,0.6373815676141258,611.0,0.6413690476190477,0.7054009819967266,0.6718628215120811,611.0,0.6554828150572831,0.6570481601731601,0.6554828150572831,0.6546221945631034,1222.0,0.6570481601731603,0.6554828150572831,0.6546221945631034,1222.0,"{'RANDOM_SEED': 3, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 64, 'GNN_HIDDEN_LAYERS': 1, 'GNN_LEARNING_RATE': 0.001, 'GNN_DROPOUT': 0.3, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 150, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 3, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.0001, 'MLP_ALPHA': 0.005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n2,2025-07-14_03-27-59,3
GCN,0.6727272727272727,0.6055646481178396,0.6373815676141258,611.0,0.6413690476190477,0.7054009819967266,0.6718628215120811,611.0,0.6554828150572831,0.6570481601731601,0.6554828150572831,0.6546221945631034,1222.0,0.6570481601731603,0.6554828150572831,0.6546221945631034,1222.0,"{'RANDOM_SEED': 3, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 64, 'GNN_HIDDEN_LAYERS': 1, 'GNN_LEARNING_RATE': 0.001, 'GNN_DROPOUT': 0.3, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 150, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 3, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.0001, 'MLP_ALPHA': 0.005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n2,2025-07-14_03-27-59,3
RF,0.7059701492537314,0.7741407528641571,0.7384855581576893,611.0,0.75,0.6775777414075287,0.7119518486672399,611.0,0.7258592471358429,0.7279850746268657,0.7258592471358429,0.7252187034124646,1222.0,0.7279850746268657,0.7258592471358429,0.7252187034124646,1222.0,"{'RANDOM_SEED': 3, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 64, 'GNN_HIDDEN_LAYERS': 1, 'GNN_LEARNING_RATE': 0.001, 'GNN_DROPOUT': 0.3, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 150, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 3, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.0001, 'MLP_ALPHA': 0.005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n2,2025-07-14_03-27-59,3
MLP,0.6781411359724613,0.6448445171849427,0.6610738255033557,611.0,0.6614664586583463,0.6939443535188216,0.6773162939297125,611.0,0.6693944353518821,0.6698037973154038,0.6693944353518821,0.6691950597165341,1222.0,0.6698037973154038,0.6693944353518821,0.669195059716534,1222.0,"{'RANDOM_SEED': 3, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 64, 'GNN_HIDDEN_LAYERS': 1, 'GNN_LEARNING_RATE': 0.001, 'GNN_DROPOUT': 0.3, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 150, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 3, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.0001, 'MLP_ALPHA': 0.005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n2,2025-07-14_03-27-59,3
GCN,0.7057057057057057,0.7692307692307693,0.7361002349256069,611.0,0.7464028776978417,0.679214402618658,0.7112253641816624,611.0,0.7242225859247136,0.7260542917017737,0.7242225859247136,0.7236627995536347,1222.0,0.7260542917017737,0.7242225859247136,0.7236627995536347,1222.0,"{'RANDOM_SEED': 1, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 64, 'GNN_HIDDEN_LAYERS': 2, 'GNN_LEARNING_RATE': 1e-05, 'GNN_DROPOUT': 0.2, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 50, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 2, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.001, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n2,2025-07-15_23-17-53,1
GCN,0.7057057057057057,0.7692307692307693,0.7361002349256069,611.0,0.7464028776978417,0.679214402618658,0.7112253641816624,611.0,0.7242225859247136,0.7260542917017737,0.7242225859247136,0.7236627995536347,1222.0,0.7260542917017737,0.7242225859247136,0.7236627995536347,1222.0,"{'RANDOM_SEED': 1, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 64, 'GNN_HIDDEN_LAYERS': 2, 'GNN_LEARNING_RATE': 1e-05, 'GNN_DROPOUT': 0.2, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 50, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 2, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.001, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n2,2025-07-15_23-17-53,1
RF,0.7093889716840537,0.779050736497545,0.7425897035881436,611.0,0.7549909255898367,0.6808510638297872,0.7160068846815835,611.0,0.7299509001636661,0.7321899486369452,0.7299509001636661,0.7292982941348636,1222.0,0.7321899486369452,0.7299509001636661,0.7292982941348636,1222.0,"{'RANDOM_SEED': 1, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 64, 'GNN_HIDDEN_LAYERS': 2, 'GNN_LEARNING_RATE': 1e-05, 'GNN_DROPOUT': 0.2, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 50, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 2, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.001, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n2,2025-07-15_23-17-53,1
MLP,0.6758147512864494,0.6448445171849427,0.6599664991624791,611.0,0.6604068857589984,0.690671031096563,0.6752,611.0,0.6677577741407529,0.6681108185227239,0.6677577741407529,0.6675832495812395,1222.0,0.6681108185227239,0.6677577741407529,0.6675832495812395,1222.0,"{'RANDOM_SEED': 1, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 64, 'GNN_HIDDEN_LAYERS': 2, 'GNN_LEARNING_RATE': 1e-05, 'GNN_DROPOUT': 0.2, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 50, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 2, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.001, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n2,2025-07-15_23-17-53,1
GCN,0.7144827586206897,0.8477905073649754,0.7754491017964071,611.0,0.8128772635814889,0.6612111292962357,0.7292418772563177,611.0,0.7545008183306056,0.7636800111010893,0.7545008183306056,0.7523454895263624,1222.0,0.7636800111010893,0.7545008183306056,0.7523454895263625,1222.0,"{'RANDOM_SEED': 4, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 32, 'GNN_HIDDEN_LAYERS': 3, 'GNN_LEARNING_RATE': 0.0001, 'GNN_DROPOUT': 0.4, 'GNN_WEIGHT_DECAY': 0.005, 'RF_ESTIMATORS': 150, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 2, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.01, 'MLP_ALPHA': 0.005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n2,2025-07-22_02-58-17,4
