,model_name,rush_precision,rush_recall,rush_f1_score,rush_support,pass_precision,pass_recall,pass_f1_score,pass_support,accuracy,macro_precision,macro_recall,macro_f1_score,macro_support,weighted_precision,weighted_recall,weighted_f1_score,weighted_support,config
0,GCN,0.7152061855670103,0.9083469721767594,0.8002883922134102,611.0,0.874439461883408,0.6382978723404256,0.7379375591296121,611.0,0.7733224222585925,0.7948228237252092,0.7733224222585925,0.7691129756715112,1222.0,0.7948228237252093,0.7733224222585925,0.7691129756715112,1222.0,"{'RANDOM_SEED': 6, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 64, 'GNN_HIDDEN_LAYERS': 2, 'GNN_LEARNING_RATE': 0.001, 'GNN_DROPOUT': 0.5, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 50, 'MLP_HIDDEN_CHANNELS': 32, 'MLP_HIDDEN_LAYERS': 1, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.0001, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}"
1,GCN,0.7152061855670103,0.9083469721767594,0.8002883922134102,611.0,0.874439461883408,0.6382978723404256,0.7379375591296121,611.0,0.7733224222585925,0.7948228237252092,0.7733224222585925,0.7691129756715112,1222.0,0.7948228237252093,0.7733224222585925,0.7691129756715112,1222.0,"{'RANDOM_SEED': 6, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 64, 'GNN_HIDDEN_LAYERS': 2, 'GNN_LEARNING_RATE': 0.001, 'GNN_DROPOUT': 0.5, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 50, 'MLP_HIDDEN_CHANNELS': 32, 'MLP_HIDDEN_LAYERS': 1, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.0001, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}"
2,RF,0.7197640117994101,0.7986906710310966,0.7571761055081458,611.0,0.7738970588235294,0.6890343698854338,0.729004329004329,611.0,0.7438625204582652,0.7468305353114697,0.7438625204582652,0.7430902172562375,1222.0,0.7468305353114697,0.7438625204582652,0.7430902172562375,1222.0,"{'RANDOM_SEED': 6, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 64, 'GNN_HIDDEN_LAYERS': 2, 'GNN_LEARNING_RATE': 0.001, 'GNN_DROPOUT': 0.5, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 50, 'MLP_HIDDEN_CHANNELS': 32, 'MLP_HIDDEN_LAYERS': 1, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.0001, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}"
3,MLP,0.7350689127105666,0.7855973813420621,0.759493670886076,611.0,0.7697715289982425,0.7168576104746317,0.7423728813559322,611.0,0.7512274959083469,0.7524202208544046,0.7512274959083469,0.7509332761210041,1222.0,0.7524202208544045,0.7512274959083469,0.7509332761210041,1222.0,"{'RANDOM_SEED': 6, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 64, 'GNN_HIDDEN_LAYERS': 2, 'GNN_LEARNING_RATE': 0.001, 'GNN_DROPOUT': 0.5, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 50, 'MLP_HIDDEN_CHANNELS': 32, 'MLP_HIDDEN_LAYERS': 1, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.0001, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}"
