,model_name,rush_precision,rush_recall,rush_f1_score,rush_support,pass_precision,pass_recall,pass_f1_score,pass_support,accuracy,macro_precision,macro_recall,macro_f1_score,macro_support,weighted_precision,weighted_recall,weighted_f1_score,weighted_support,config
0,GCN,0.7226027397260274,0.690671031096563,0.7062761506276151,611.0,0.7037617554858934,0.734860883797054,0.7189751801441153,611.0,0.7127659574468085,0.7131822476059604,0.7127659574468086,0.7126256653858651,1222.0,0.7131822476059604,0.7127659574468085,0.7126256653858652,1222.0,"{'RANDOM_SEED': 21, 'GNN_EPOCHS': 100, 'GNN_HIDDEN_CHANNELS': 64, 'GNN_HIDDEN_LAYERS': 3, 'GNN_LEARNING_RATE': 0.0001, 'GNN_DROPOUT': 0.4, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 50, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 3, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.01, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}"
1,GCN,0.7226027397260274,0.690671031096563,0.7062761506276151,611.0,0.7037617554858934,0.734860883797054,0.7189751801441153,611.0,0.7127659574468085,0.7131822476059604,0.7127659574468086,0.7126256653858651,1222.0,0.7131822476059604,0.7127659574468085,0.7126256653858652,1222.0,"{'RANDOM_SEED': 21, 'GNN_EPOCHS': 100, 'GNN_HIDDEN_CHANNELS': 64, 'GNN_HIDDEN_LAYERS': 3, 'GNN_LEARNING_RATE': 0.0001, 'GNN_DROPOUT': 0.4, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 50, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 3, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.01, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}"
2,RF,0.7050898203592815,0.7708674304418985,0.7365129007036747,611.0,0.7472924187725631,0.6775777414075287,0.7107296137339055,611.0,0.7242225859247136,0.7261911195659223,0.7242225859247136,0.7236212572187901,1222.0,0.7261911195659223,0.7242225859247136,0.7236212572187901,1222.0,"{'RANDOM_SEED': 21, 'GNN_EPOCHS': 100, 'GNN_HIDDEN_CHANNELS': 64, 'GNN_HIDDEN_LAYERS': 3, 'GNN_LEARNING_RATE': 0.0001, 'GNN_DROPOUT': 0.4, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 50, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 3, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.01, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}"
3,MLP,0.6891447368421053,0.6857610474631751,0.6874487284659557,611.0,0.6872964169381107,0.690671031096563,0.6889795918367347,611.0,0.6882160392798691,0.688220576890108,0.6882160392798691,0.6882141601513452,1222.0,0.688220576890108,0.6882160392798691,0.6882141601513453,1222.0,"{'RANDOM_SEED': 21, 'GNN_EPOCHS': 100, 'GNN_HIDDEN_CHANNELS': 64, 'GNN_HIDDEN_LAYERS': 3, 'GNN_LEARNING_RATE': 0.0001, 'GNN_DROPOUT': 0.4, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 50, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 3, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.01, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}"
