,model_name,rush_precision,rush_recall,rush_f1_score,rush_support,pass_precision,pass_recall,pass_f1_score,pass_support,accuracy,macro_precision,macro_recall,macro_f1_score,macro_support,weighted_precision,weighted_recall,weighted_f1_score,weighted_support,config
0,GCN,0.7152444870565676,0.8144104803493449,0.7616130678917815,916.0,0.7845373891001267,0.675764192139738,0.726099706744868,916.0,0.7450873362445415,0.7498909380783472,0.7450873362445415,0.7438563873183248,1832.0,0.7498909380783472,0.7450873362445415,0.7438563873183247,1832.0,"{'RANDOM_SEED': 5, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 64, 'GNN_HIDDEN_LAYERS': 2, 'GNN_LEARNING_RATE': 0.001, 'GNN_DROPOUT': 0.2, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 150, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 3, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.0001, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.7, 'TEST_SPLIT': 0.85, 'SHOW_INFO': True}"
1,GCN,0.7152444870565676,0.8144104803493449,0.7616130678917815,916.0,0.7845373891001267,0.675764192139738,0.726099706744868,916.0,0.7450873362445415,0.7498909380783472,0.7450873362445415,0.7438563873183248,1832.0,0.7498909380783472,0.7450873362445415,0.7438563873183247,1832.0,"{'RANDOM_SEED': 5, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 64, 'GNN_HIDDEN_LAYERS': 2, 'GNN_LEARNING_RATE': 0.001, 'GNN_DROPOUT': 0.2, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 150, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 3, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.0001, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.7, 'TEST_SPLIT': 0.85, 'SHOW_INFO': True}"
2,RF,0.7082494969818913,0.7685589519650655,0.7371727748691099,916.0,0.747016706443914,0.6834061135371179,0.7137970353477765,916.0,0.7259825327510917,0.7276331017129027,0.7259825327510917,0.7254849051084432,1832.0,0.7276331017129027,0.7259825327510917,0.7254849051084432,1832.0,"{'RANDOM_SEED': 5, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 64, 'GNN_HIDDEN_LAYERS': 2, 'GNN_LEARNING_RATE': 0.001, 'GNN_DROPOUT': 0.2, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 150, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 3, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.0001, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.7, 'TEST_SPLIT': 0.85, 'SHOW_INFO': True}"
3,MLP,0.656350053361793,0.6713973799126638,0.6637884511602806,916.0,0.6636871508379888,0.648471615720524,0.6559911651021535,916.0,0.6599344978165939,0.6600186020998908,0.659934497816594,0.659889808131217,1832.0,0.6600186020998908,0.6599344978165939,0.6598898081312171,1832.0,"{'RANDOM_SEED': 5, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 64, 'GNN_HIDDEN_LAYERS': 2, 'GNN_LEARNING_RATE': 0.001, 'GNN_DROPOUT': 0.2, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 150, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 3, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.0001, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.7, 'TEST_SPLIT': 0.85, 'SHOW_INFO': True}"
