,model_name,rush_precision,rush_recall,rush_f1_score,rush_support,pass_precision,pass_recall,pass_f1_score,pass_support,accuracy,macro_precision,macro_recall,macro_f1_score,macro_support,weighted_precision,weighted_recall,weighted_f1_score,weighted_support,config
0,GCN,0.6763969974979149,0.8853711790393013,0.766903073286052,916.0,0.8341232227488151,0.5764192139737991,0.6817301484828922,916.0,0.7308951965065502,0.755260110123365,0.7308951965065502,0.7243166108844721,1832.0,0.755260110123365,0.7308951965065502,0.724316610884472,1832.0,"{'RANDOM_SEED': 3, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 64, 'GNN_HIDDEN_LAYERS': 2, 'GNN_LEARNING_RATE': 0.001, 'GNN_DROPOUT': 0.2, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 150, 'MLP_HIDDEN_CHANNELS': 128, 'MLP_HIDDEN_LAYERS': 1, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.001, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.7, 'TEST_SPLIT': 0.85, 'SHOW_INFO': True}"
1,GCN,0.6763969974979149,0.8853711790393013,0.766903073286052,916.0,0.8341232227488151,0.5764192139737991,0.6817301484828922,916.0,0.7308951965065502,0.755260110123365,0.7308951965065502,0.7243166108844721,1832.0,0.755260110123365,0.7308951965065502,0.724316610884472,1832.0,"{'RANDOM_SEED': 3, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 64, 'GNN_HIDDEN_LAYERS': 2, 'GNN_LEARNING_RATE': 0.001, 'GNN_DROPOUT': 0.2, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 150, 'MLP_HIDDEN_CHANNELS': 128, 'MLP_HIDDEN_LAYERS': 1, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.001, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.7, 'TEST_SPLIT': 0.85, 'SHOW_INFO': True}"
2,RF,0.7063492063492064,0.777292576419214,0.7401247401247402,916.0,0.7524271844660194,0.6768558951965066,0.7126436781609196,916.0,0.7270742358078602,0.7293881954076129,0.7270742358078603,0.7263842091428299,1832.0,0.7293881954076128,0.7270742358078602,0.7263842091428299,1832.0,"{'RANDOM_SEED': 3, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 64, 'GNN_HIDDEN_LAYERS': 2, 'GNN_LEARNING_RATE': 0.001, 'GNN_DROPOUT': 0.2, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 150, 'MLP_HIDDEN_CHANNELS': 128, 'MLP_HIDDEN_LAYERS': 1, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.001, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.7, 'TEST_SPLIT': 0.85, 'SHOW_INFO': True}"
3,MLP,0.673036093418259,0.6921397379912664,0.682454251883746,916.0,0.6831460674157304,0.6637554585152838,0.6733111849390919,916.0,0.6779475982532751,0.6780910804169946,0.6779475982532751,0.6778827184114189,1832.0,0.6780910804169946,0.6779475982532751,0.677882718411419,1832.0,"{'RANDOM_SEED': 3, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 64, 'GNN_HIDDEN_LAYERS': 2, 'GNN_LEARNING_RATE': 0.001, 'GNN_DROPOUT': 0.2, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 150, 'MLP_HIDDEN_CHANNELS': 128, 'MLP_HIDDEN_LAYERS': 1, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.001, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.7, 'TEST_SPLIT': 0.85, 'SHOW_INFO': True}"
