,model_name,rush_precision,rush_recall,rush_f1_score,rush_support,pass_precision,pass_recall,pass_f1_score,pass_support,accuracy,macro_precision,macro_recall,macro_f1_score,macro_support,weighted_precision,weighted_recall,weighted_f1_score,weighted_support,config
0,GCN,0.6174112256586484,0.8821603927986906,0.7264150943396226,611.0,0.7936962750716332,0.4533551554828151,0.5770833333333333,611.0,0.6677577741407529,0.7055537503651408,0.6677577741407529,0.651749213836478,1222.0,0.7055537503651408,0.6677577741407529,0.651749213836478,1222.0,"{'RANDOM_SEED': 1, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 32, 'GNN_HIDDEN_LAYERS': 1, 'GNN_LEARNING_RATE': 0.01, 'GNN_DROPOUT': 0.2, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 50, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 2, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.001, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}"
1,GCN,0.6174112256586484,0.8821603927986906,0.7264150943396226,611.0,0.7936962750716332,0.4533551554828151,0.5770833333333333,611.0,0.6677577741407529,0.7055537503651408,0.6677577741407529,0.651749213836478,1222.0,0.7055537503651408,0.6677577741407529,0.651749213836478,1222.0,"{'RANDOM_SEED': 1, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 32, 'GNN_HIDDEN_LAYERS': 1, 'GNN_LEARNING_RATE': 0.01, 'GNN_DROPOUT': 0.2, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 50, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 2, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.001, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}"
2,RF,0.7093889716840537,0.779050736497545,0.7425897035881436,611.0,0.7549909255898367,0.6808510638297872,0.7160068846815835,611.0,0.7299509001636661,0.7321899486369452,0.7299509001636661,0.7292982941348636,1222.0,0.7321899486369452,0.7299509001636661,0.7292982941348636,1222.0,"{'RANDOM_SEED': 1, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 32, 'GNN_HIDDEN_LAYERS': 1, 'GNN_LEARNING_RATE': 0.01, 'GNN_DROPOUT': 0.2, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 50, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 2, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.001, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}"
3,MLP,0.6758147512864494,0.6448445171849427,0.6599664991624791,611.0,0.6604068857589984,0.690671031096563,0.6752,611.0,0.6677577741407529,0.6681108185227239,0.6677577741407529,0.6675832495812395,1222.0,0.6681108185227239,0.6677577741407529,0.6675832495812395,1222.0,"{'RANDOM_SEED': 1, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 32, 'GNN_HIDDEN_LAYERS': 1, 'GNN_LEARNING_RATE': 0.01, 'GNN_DROPOUT': 0.2, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 50, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 2, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.001, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}"
