strategy,trial,accuracy,down_sample,qb_link
DELAUNAY,13,0.7434497816593887,True,True
DELAUNAY,14,0.7407205240174672,True,False
DELAUNAY,15,0.7480553154710458,False,False
DELAUNAY,16,0.7536732929991357,False,False
DELAUNAY,17,0.7411408815903198,False,False
DELAUNAY,18,0.7536732929991357,False,False
DELAUNAY,19,0.7381158167675022,False,False
DELAUNAY,20,0.750648228176318,False,False
DELAUNAY,21,0.7337942955920485,False,False
DELAUNAY,22,0.7523768366464996,False,False
DELAUNAY,23,0.7502160760587727,False,False
DELAUNAY,24,0.7372515125324114,False,False
DELAUNAY,25,0.7350907519446845,False,False
DELAUNAY,26,0.7316335350043215,False,False
DELAUNAY,27,0.7523768366464996,False,False
DELAUNAY,28,0.7268798617113224,False,False
DELAUNAY,29,0.72990492653414,False,False
DELAUNAY,30,0.7381158167675022,False,True
DELAUNAY,31,0.7277441659464131,False,True
DELAUNAY,32,0.743733794295592,False,True
DELAUNAY,33,0.749351771823682,False,True
DELAUNAY,34,0.7186689714779603,False,True
DELAUNAY,35,0.7368193604148661,False,False
DELAUNAY,36,0.7515125324114088,False,False
DELAUNAY,37,0.7389801210025929,False,False
DELAUNAY,38,0.743733794295592,False,False
DELAUNAY,39,0.7389801210025929,False,False
DELAUNAY,40,0.7342264477095938,False,False
DELAUNAY,41,0.7463267070008643,False,False
DELAUNAY,42,0.7368193604148661,False,False
DELAUNAY,43,0.7368193604148661,False,False
DELAUNAY,44,0.7523768366464996,False,True
DELAUNAY,45,0.749351771823682,False,False
DELAUNAY,46,0.7428694900605013,False,False
DELAUNAY,47,0.7458945548833189,False,False
DELAUNAY,48,0.743733794295592,False,False
DELAUNAY,49,0.7385371179039302,True,False
DELAUNAY,50,0.7379912663755459,True,True
DELAUNAY,51,0.722707423580786,True,True
DELAUNAY,52,0.7420051858254105,False,True
DELAUNAY,53,0.7341703056768559,True,True
DELAUNAY,54,0.7254366812227074,True,True
DELAUNAY,55,0.7415730337078652,False,True
DELAUNAY,56,0.7294727744165946,False,True
DELAUNAY,57,0.7441659464131374,False,True
DELAUNAY,58,0.7471910112359551,False,True
DELAUNAY,59,0.7441659464131374,False,True
DELAUNAY,60,0.7281763180639585,False,True
DELAUNAY,61,0.7376836646499568,False,True
DELAUNAY,62,0.7541054451166811,False,False
DELAUNAY,63,0.7411408815903198,False,False
DELAUNAY,64,0.72990492653414,False,False
DELAUNAY,65,0.75,True,False
DELAUNAY,66,0.7270742358078602,True,False
DELAUNAY,67,0.7398444252376837,False,False
DELAUNAY,68,0.743733794295592,False,False
DELAUNAY,69,0.7536732929991357,False,False
DELAUNAY,70,0.7307692307692307,False,False
DELAUNAY,71,0.709161624891962,False,False
DELAUNAY,72,0.7471910112359551,False,False
DELAUNAY,73,0.7212618841832324,False,False
DELAUNAY,74,0.7536732929991357,False,False
DELAUNAY,75,0.7545375972342264,False,False
DELAUNAY,76,0.7242869490060502,False,False
DELAUNAY,77,0.7294727744165946,False,False
DELAUNAY,78,0.7554019014693172,False,False
DELAUNAY,79,0.7536732929991357,False,False
DELAUNAY,80,0.7381158167675022,False,False
DELAUNAY,81,0.7048401037165082,False,False
DELAUNAY,82,0.7411408815903198,False,False
DELAUNAY,83,0.7312013828867762,False,False
DELAUNAY,84,0.7260155574762316,False,False
DELAUNAY,85,0.7208297320656871,False,False
DELAUNAY,86,0.7108902333621435,False,False
DELAUNAY,87,0.7428694900605013,False,False
DELAUNAY,88,0.7286084701815039,False,False
DELAUNAY,89,0.7376836646499568,False,False
DELAUNAY,90,0.7242869490060502,False,False
DELAUNAY,91,0.7428694900605013,False,False
DELAUNAY,92,0.7458945548833189,False,False
DELAUNAY,93,0.7169403630077787,False,False
DELAUNAY,94,0.7415730337078652,False,False
DELAUNAY,95,0.7208297320656871,False,False
DELAUNAY,96,0.7489196197061365,False,False
DELAUNAY,97,0.7191011235955056,False,False
DELAUNAY,98,0.7337942955920485,False,False
DELAUNAY,99,0.7329299913569577,False,False
GABRIEL,0,0.7441659464131374,False,True
GABRIEL,1,0.733362143474503,False,True
GABRIEL,2,0.7026793431287813,False,False
GABRIEL,3,0.7489196197061365,False,False
GABRIEL,4,0.7156439066551427,False,True
GABRIEL,5,0.7441659464131374,False,False
GABRIEL,6,0.7188864628820961,True,False
GABRIEL,7,0.7277441659464131,False,True
GABRIEL,8,0.7277441659464131,False,False
GABRIEL,9,0.7429039301310044,True,False
GABRIEL,10,0.7358078602620087,True,False
GABRIEL,11,0.7584269662921348,False,False
GABRIEL,12,0.740174672489083,True,True
GABRIEL,13,0.7483624454148472,True,False
GABRIEL,14,0.7259825327510917,True,False
GABRIEL,15,0.722990492653414,False,True
GABRIEL,16,0.7359550561797753,False,True
GABRIEL,17,0.7532411408815903,False,True
GABRIEL,18,0.7368193604148661,False,False
GABRIEL,19,0.7523768366464996,False,False
GABRIEL,20,0.7467588591184097,False,False
GABRIEL,21,0.7342264477095938,False,True
GABRIEL,22,0.7312013828867762,False,True
GABRIEL,23,0.7528089887640449,False,True
GABRIEL,24,0.7407087294727744,False,True
GABRIEL,25,0.7216940363007779,False,True
GABRIEL,26,0.7247191011235955,False,False
GABRIEL,27,0.742437337942956,False,True
GABRIEL,28,0.7355229040622299,False,True
GABRIEL,29,0.7225583405358686,False,True
GABRIEL,30,0.7273120138288678,False,True
GABRIEL,31,0.7199654278305964,False,True
GABRIEL,32,0.7489196197061365,False,True
GABRIEL,33,0.7324978392394123,False,True
GABRIEL,34,0.7428694900605013,False,True
GABRIEL,35,0.7389801210025929,False,False
GABRIEL,36,0.7510803802938635,False,False
GABRIEL,37,0.7476231633535004,False,False
GABRIEL,38,0.733362143474503,False,False
GABRIEL,39,0.7549697493517719,False,False
GABRIEL,40,0.7307692307692307,False,False
GABRIEL,41,0.7528089887640449,False,False
GABRIEL,42,0.7428694900605013,False,False
GABRIEL,43,0.7254366812227074,True,False
GABRIEL,44,0.7663755458515283,True,False
GABRIEL,45,0.7489196197061365,False,False
GABRIEL,46,0.7411408815903198,False,False
GABRIEL,47,0.74617903930131,True,False
GABRIEL,48,0.7588591184096802,False,False
GABRIEL,49,0.7418122270742358,True,False
GABRIEL,50,0.7379912663755459,True,False
GABRIEL,51,0.7358078602620087,True,False
GABRIEL,52,0.7308951965065502,True,False
