,model_name,rush_precision,rush_recall,rush_f1_score,rush_support,pass_precision,pass_recall,pass_f1_score,pass_support,accuracy,macro_precision,macro_recall,macro_f1_score,macro_support,weighted_precision,weighted_recall,weighted_f1_score,weighted_support,config
0,GCN,0.5541838134430727,0.6612111292962357,0.6029850746268657,611.0,0.5801217038539553,0.46808510638297873,0.5181159420289855,611.0,0.5646481178396072,0.567152758648514,0.5646481178396072,0.5605505083279256,1222.0,0.567152758648514,0.5646481178396072,0.5605505083279256,1222.0,"{'RANDOM_SEED': 23, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 32, 'GNN_HIDDEN_LAYERS': 1, 'GNN_LEARNING_RATE': 1e-05, 'GNN_DROPOUT': 0.4, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 100, 'MLP_HIDDEN_CHANNELS': 128, 'MLP_HIDDEN_LAYERS': 2, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.01, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}"
1,GCN,0.5541838134430727,0.6612111292962357,0.6029850746268657,611.0,0.5801217038539553,0.46808510638297873,0.5181159420289855,611.0,0.5646481178396072,0.567152758648514,0.5646481178396072,0.5605505083279256,1222.0,0.567152758648514,0.5646481178396072,0.5605505083279256,1222.0,"{'RANDOM_SEED': 23, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 32, 'GNN_HIDDEN_LAYERS': 1, 'GNN_LEARNING_RATE': 1e-05, 'GNN_DROPOUT': 0.4, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 100, 'MLP_HIDDEN_CHANNELS': 128, 'MLP_HIDDEN_LAYERS': 2, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.01, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}"
2,RF,0.7102526002971769,0.7823240589198036,0.7445482866043613,611.0,0.7577413479052824,0.6808510638297872,0.7172413793103448,611.0,0.7315875613747954,0.7339969741012295,0.7315875613747954,0.730894832957353,1222.0,0.7339969741012297,0.7315875613747954,0.7308948329573531,1222.0,"{'RANDOM_SEED': 23, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 32, 'GNN_HIDDEN_LAYERS': 1, 'GNN_LEARNING_RATE': 1e-05, 'GNN_DROPOUT': 0.4, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 100, 'MLP_HIDDEN_CHANNELS': 128, 'MLP_HIDDEN_LAYERS': 2, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.01, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}"
3,MLP,0.6831210191082803,0.7021276595744681,0.6924939467312349,611.0,0.6936026936026936,0.67430441898527,0.6838174273858921,611.0,0.6882160392798691,0.688361856355487,0.6882160392798691,0.6881556870585634,1222.0,0.6883618563554869,0.6882160392798691,0.6881556870585636,1222.0,"{'RANDOM_SEED': 23, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 32, 'GNN_HIDDEN_LAYERS': 1, 'GNN_LEARNING_RATE': 1e-05, 'GNN_DROPOUT': 0.4, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 100, 'MLP_HIDDEN_CHANNELS': 128, 'MLP_HIDDEN_LAYERS': 2, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.01, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}"
