strategy,trial,accuracy,hidden_channels,hidden_layers,learning_rate,warmup_epochs,down_sample,qb_link
GABRIEL,46,0.6443388072601556,256,1,0.0057817021880735555,20,False,True
GABRIEL,47,0.7143474503025065,256,1,0.001771340183425985,30,False,True
GABRIEL,48,0.6041486603284356,128,1,0.08983220678619232,10,False,False
GABRIEL,49,0.6707000864304236,128,2,0.0010016099174253452,10,False,False
GABRIEL,50,0.6836646499567848,256,2,0.0010080797758819083,10,False,False
GABRIEL,51,0.7044079515989629,128,1,0.001706972978941192,30,False,False
GABRIEL,52,0.7009507346585998,256,1,0.0012421337312833222,30,False,False
GABRIEL,53,0.7212618841832324,256,1,0.0011883704573878073,30,False,False
GABRIEL,54,0.6936041486603285,256,1,0.002412675761090199,30,False,False
GABRIEL,55,0.702247191011236,256,1,0.0023817018984132773,30,False,False
GABRIEL,56,0.698789974070873,256,1,0.0015564710524006169,30,False,False
GABRIEL,57,0.7121866897147796,256,1,0.0011554519121476758,20,False,False
GABRIEL,58,0.702247191011236,256,1,0.0014461829884657481,20,False,False
GABRIEL,59,0.6959606986899564,256,1,0.0014853787868915494,10,True,False
GABRIEL,60,0.5,256,1,0.020818405304480953,10,True,False
GABRIEL,61,0.7238547968885047,256,1,0.001150265372968678,30,False,False
GABRIEL,62,0.7247191011235955,256,1,0.0011943752684904219,30,False,False
GABRIEL,63,0.7268798617113224,256,1,0.0011139080885962322,30,False,False
GABRIEL,64,0.7191011235955056,256,1,0.0011511462963292754,30,False,False
GABRIEL,65,0.7018150388936906,256,1,0.0019048428189473172,30,False,False
GABRIEL,66,0.7186689714779603,256,1,0.00179129754504366,30,False,False
GABRIEL,67,0.7191011235955056,256,1,0.002069779531525923,30,False,False
GABRIEL,68,0.7238547968885047,256,1,0.0011040153976403558,30,False,False
GABRIEL,69,0.7186689714779603,256,1,0.001371723510788322,30,False,False
GABRIEL,70,0.7238547968885047,256,1,0.0011470113611627684,30,False,False
GABRIEL,71,0.7044079515989629,256,1,0.0016364651040046759,30,False,True
GABRIEL,72,0.7329299913569577,256,1,0.0011246005810199408,30,False,False
GABRIEL,73,0.7247191011235955,256,1,0.0011422306810374189,30,False,False
GABRIEL,74,0.7082973206568712,256,1,0.0013600959839045648,30,False,False
GABRIEL,75,0.7121866897147796,256,1,0.0013774526571568304,30,False,False
GABRIEL,76,0.7113223854796888,256,1,0.0013700911044985228,30,False,False
GABRIEL,77,0.7247191011235955,256,1,0.0010848777079584472,30,False,False
GABRIEL,78,0.7048401037165082,256,1,0.0010870804381922867,30,False,False
GABRIEL,79,0.49945414847161573,256,1,0.014485703489403954,30,True,False
GABRIEL,80,0.5005458515283843,256,1,0.015672895199691967,30,True,False
GABRIEL,81,0.7065687121866897,256,1,0.0021761449685102166,30,False,False
GABRIEL,82,0.7169403630077787,256,1,0.0011983899986716953,30,False,False
GABRIEL,83,0.7247191011235955,256,1,0.0012156150159819072,30,False,False
GABRIEL,84,0.716076058772688,256,1,0.0016396148238101147,30,False,False
GABRIEL,85,0.6041486603284356,256,1,0.042150377015012334,30,False,False
GABRIEL,86,0.698789974070873,128,1,0.002805069504313376,30,False,False
GABRIEL,87,0.6884183232497839,128,1,0.0010105286885844222,30,False,True
GABRIEL,88,0.7130509939498704,256,1,0.0010441507734697318,30,False,True
GABRIEL,89,0.6944684528954191,256,1,0.001499441844196266,30,False,False
GABRIEL,90,0.722990492653414,256,1,0.0012714460822687325,20,False,False
GABRIEL,91,0.7018150388936906,256,1,0.0018290864623158952,20,False,False
GABRIEL,92,0.7186689714779603,256,1,0.0011225791906757602,30,False,False
GABRIEL,93,0.7208297320656871,256,1,0.0012642108067540043,30,False,False
GABRIEL,94,0.7031114952463267,256,1,0.0012874387803116821,30,False,False
GABRIEL,95,0.6789109766637856,256,1,0.0016391860972031155,30,False,False
GABRIEL,96,0.7273120138288678,256,1,0.0015509733878436823,30,False,False
GABRIEL,97,0.7057044079515989,256,1,0.0010026480709562815,30,False,False
GABRIEL,98,0.7018150388936906,256,1,0.001487978716729312,30,False,False
GABRIEL,99,0.6041486603284356,256,1,0.00829662776593697,10,False,False
RNG,0,0.5,128,2,0.002580485753412037,10,True,False
RNG,1,0.5,128,1,0.013470919826578434,30,True,False
RNG,2,0.6041486603284356,128,1,0.05774348309332271,20,False,True
RNG,3,0.702247191011236,256,1,0.0036022544725482324,20,False,False
RNG,4,0.5,128,2,0.025086831399819872,20,True,False
RNG,5,0.6041486603284356,256,2,0.01729074078703354,20,False,True
RNG,6,0.5,128,2,0.0021864440182997116,30,True,True
RNG,7,0.6997816593886463,128,1,0.0018736260302810498,20,True,False
RNG,8,0.6568712186689715,256,2,0.0016647661884890716,20,False,False
RNG,9,0.6041486603284356,256,1,0.012742551961201028,20,False,True
RNG,10,0.5,256,2,0.02146612193620597,10,True,False
RNG,11,0.6041486603284356,256,1,0.0070146959829367386,10,False,False
RNG,12,0.6815038893690579,256,1,0.0035481264781774087,20,False,False
RNG,13,0.6653930131004366,128,1,0.004716246053102322,20,True,False
RNG,14,0.6801310043668122,128,1,0.0011005413811183181,20,True,False
RNG,15,0.6779475982532751,256,1,0.0016220789777688534,20,True,False
RNG,16,0.7281763180639585,256,1,0.0010601745056539925,30,False,False
RNG,17,0.6633535004321521,128,1,0.006656867900948525,30,False,False
RNG,18,0.6836646499567848,256,1,0.006469915201124604,30,False,False
RNG,19,0.6560069144338807,256,1,0.003740366513432451,30,False,True
RNG,20,0.6970613656006914,256,1,0.0010451433275894745,30,False,True
RNG,21,0.6780466724286949,256,1,0.0010605542974466394,30,False,False
RNG,22,0.7031114952463267,256,1,0.0016513558543045832,20,False,False
RNG,23,0.7005185825410545,256,1,0.002287680192920868,20,False,False
RNG,24,0.682800345721694,256,1,0.0025207101425659697,10,False,False
RNG,25,0.6754537597234227,256,1,0.0032540530290189372,10,False,False
RNG,26,0.7234226447709594,256,1,0.0014040242256344983,30,False,False
RNG,27,0.7078651685393258,256,1,0.0014252381058589367,30,False,False
RNG,28,0.7104580812445981,256,1,0.001488399956062627,30,False,False
RNG,29,0.7216940363007779,256,1,0.0012917960991938096,30,False,False
RNG,30,0.6041486603284356,256,2,0.09810830201036502,30,False,False
RNG,31,0.7234226447709594,256,1,0.001219166000773761,30,False,False
RNG,32,0.7316335350043215,256,1,0.0012862192608565713,30,False,False
RNG,33,0.7273120138288678,256,1,0.0012351082306034493,30,False,False
RNG,34,0.6936041486603285,256,1,0.0026087561185009537,30,False,False
RNG,35,0.7087294727744166,256,1,0.0027101417330013906,30,False,False
RNG,36,0.6041486603284356,256,1,0.04050392956825357,30,False,False
RNG,37,0.7359550561797753,256,1,0.0010017595623373905,30,False,True
RNG,38,0.7065687121866897,256,1,0.0020570429313147764,30,False,True
RNG,39,0.7126188418323249,256,1,0.001965602937604872,30,False,True
RNG,40,0.6754537597234227,128,2,0.0019719602504244577,30,False,True
RNG,41,0.6845289541918755,128,2,0.0010530832913204897,30,False,True
RNG,42,0.7178046672428695,256,1,0.0013347422166517877,30,False,True
RNG,43,0.7191011235955056,256,1,0.0013633379723920673,30,False,True
RNG,44,0.7212618841832324,256,1,0.0013401817267580055,30,False,True
RNG,45,0.7061365600691444,256,1,0.0016955452909394788,30,False,False
RNG,46,0.6255458515283843,256,1,0.005229285200032643,30,True,True
RNG,47,0.7019650655021834,256,1,0.001010477362426114,30,True,False
RNG,48,0.7052401746724891,256,1,0.001010465733600368,10,True,False
RNG,49,0.6041486603284356,256,1,0.010168833357018575,10,False,False
RNG,50,0.6041486603284356,128,1,0.00994678178349249,30,False,False
RNG,51,0.7095937770095073,128,1,0.0017546292463289659,30,False,False
RNG,52,0.7191011235955056,256,1,0.0012241153625081771,30,False,False
RNG,53,0.6966292134831461,256,1,0.0012540203080278643,30,False,False
RNG,54,0.7225583405358686,256,1,0.0012102222197661102,30,False,False
RNG,55,0.6923076923076923,256,1,0.0030190645120720494,30,False,False
RNG,56,0.7126188418323249,256,1,0.0015732893573469108,30,False,False
RNG,57,0.7247191011235955,256,1,0.0015756289240824975,30,False,False
RNG,58,0.6970613656006914,256,1,0.0022060044973677656,30,False,False
RNG,59,0.7087294727744166,256,1,0.002250812612041608,30,False,False
RNG,60,0.5,256,1,0.027966708783859404,30,True,True
RNG,61,0.5,256,1,0.00425721436960558,10,True,True
RNG,62,0.7117545375972342,256,1,0.0014997346667011608,30,False,False
RNG,63,0.702247191011236,256,1,0.001523924034961132,30,False,False
RNG,64,0.7147796024200519,256,1,0.0011735060730447002,30,False,False
RNG,65,0.7121866897147796,256,1,0.0011647407807448842,30,False,False
RNG,66,0.7074330164217805,256,1,0.0018417837052562135,30,False,False
RNG,67,0.7169403630077787,256,1,0.0017739800025162158,20,False,False
RNG,68,0.6840968020743302,256,1,0.0017226512380630235,20,False,False
RNG,69,0.6974935177182369,256,1,0.0014308481183178442,30,False,False
RNG,70,0.6901469317199654,256,1,0.002941124083257472,30,False,False
RNG,71,0.6853932584269663,128,2,0.001004482826560604,30,False,False
RNG,72,0.7225583405358686,256,1,0.001163361218632136,30,False,False
RNG,73,0.7221261884183232,256,1,0.0012115313004560444,30,False,False
RNG,74,0.6940363007778738,256,1,0.0012064044814865211,30,False,False
RNG,75,0.7178046672428695,256,1,0.001476763831821383,30,False,False
RNG,76,0.7018150388936906,256,1,0.00247080521543298,30,False,False
RNG,77,0.6923076923076923,256,1,0.0014017395281878218,30,False,False
RNG,78,0.7052722558340536,256,1,0.001344444799141689,30,False,True
RNG,79,0.7057044079515989,256,1,0.001941329315126888,10,False,True
RNG,80,0.7057044079515989,256,1,0.0019801851755747247,30,False,False
RNG,81,0.7182368193604148,256,1,0.0010879066771167633,30,False,False
RNG,82,0.700086430423509,256,1,0.001173892782239823,30,False,False
RNG,83,0.7070008643042351,256,1,0.0011220986385918753,30,False,False
RNG,84,0.7286084701815039,256,1,0.0011283557446540192,30,False,False
RNG,85,0.719533275713051,256,1,0.0016514974010587702,30,False,False
RNG,86,0.7130509939498704,256,1,0.0010035036718611192,30,False,False
RNG,87,0.7052722558340536,128,1,0.0013550036397616185,30,False,False
RNG,88,0.700086430423509,128,1,0.0013157714248376309,30,False,False
RNG,89,0.7238547968885047,256,1,0.0015776771917767093,30,False,False
RNG,90,0.6823144104803494,256,1,0.0015967016037989313,20,True,False
RNG,91,0.6957649092480553,256,1,0.0021441678517906213,30,False,True
RNG,92,0.7268798617113224,256,1,0.001110634615868711,30,False,False
RNG,93,0.726447709593777,256,1,0.0010987681668294532,30,False,False
RNG,94,0.6041486603284356,256,1,0.08953103663000032,30,False,False
RNG,95,0.7113223854796888,256,1,0.0011022177340136489,30,False,False
RNG,96,0.7268798617113224,256,1,0.0010670804979552371,30,False,False
RNG,97,0.7057044079515989,256,1,0.001526436438083035,30,False,False
RNG,98,0.7052722558340536,256,1,0.0015743623081290045,10,False,False
RNG,99,0.6923076923076923,256,1,0.0010037181627109628,10,False,False
MST,0,0.6041486603284356,128,1,0.014952355271220115,30,False,False
MST,1,0.5,128,2,0.002648423711635497,10,True,False
MST,2,0.6041486603284356,128,2,0.03544607248454786,20,False,False
MST,3,0.5,256,1,0.05137090688805154,10,True,False
MST,4,0.6923076923076923,128,1,0.001956197640600377,10,False,False
MST,5,0.6041486603284356,256,2,0.04238703036917653,30,False,True
MST,6,0.6041486603284356,256,2,0.007436971135855488,30,False,True
MST,7,0.6041486603284356,128,2,0.00695922886449429,10,False,False
MST,8,0.5005458515283843,256,1,0.008684294357747936,30,True,True
MST,9,0.6041486603284356,256,1,0.09416693033266119,20,False,False
MST,10,0.5,256,2,0.0019842897837794382,20,True,False
MST,11,0.6954148471615721,128,1,0.0010083469804525725,10,True,True
MST,12,0.7199654278305964,128,1,0.0010294412391301715,10,False,False
MST,13,0.7134279475982532,128,1,0.0010965873186950651,10,True,True
MST,14,0.699235807860262,128,1,0.0010092742351067996,10,True,True
MST,15,0.7172489082969432,128,1,0.0013157200105944553,10,True,True
MST,16,0.5764192139737991,128,1,0.0034642776835829307,10,True,True
MST,17,0.611353711790393,128,1,0.00365396289306061,10,True,True
MST,18,0.6637856525496975,128,1,0.004363745245673476,10,False,True
MST,19,0.6041486603284356,128,1,0.017218541504566382,10,False,False
MST,20,0.6041486603284356,128,1,0.017483701834995792,20,False,False
MST,21,0.6940363007778738,128,1,0.0016725982514890854,20,False,False
MST,22,0.7046943231441049,128,1,0.0015663242120854608,10,True,True
MST,23,0.6986899563318777,128,1,0.001371088700587519,10,True,True
MST,24,0.7117903930131004,128,1,0.0011386158035535205,10,True,True
MST,25,0.6763100436681223,128,1,0.0027311031627082366,10,True,True
MST,26,0.6724890829694323,128,1,0.002314987368062399,10,True,True
MST,27,0.6533842794759825,128,1,0.00229489722192442,10,True,True
MST,28,0.5,128,1,0.004734177205665639,10,True,True
MST,29,0.6937772925764192,128,1,0.0014879468294695473,30,True,True
MST,30,0.7121866897147796,128,1,0.001365669583149437,30,False,False
MST,31,0.6499567847882455,128,1,0.005381826642553544,30,False,False
MST,32,0.7165082108902333,128,1,0.0012700318095483314,30,False,False
MST,33,0.7052722558340536,128,1,0.0013369626005257332,30,False,False
MST,34,0.6041486603284356,128,1,0.012217815288682482,30,False,False
MST,35,0.6953327571305099,128,1,0.002870401483323943,30,False,False
MST,36,0.6041486603284356,128,2,0.002738808362481362,10,False,False
MST,37,0.6041486603284356,128,2,0.023814158769196205,10,False,False
MST,38,0.6992221261884183,256,1,0.0018336634467679136,10,False,False
MST,39,0.6905021834061136,256,1,0.001822402348160775,20,True,False
MST,40,0.7156439066551427,256,1,0.00118042949704224,30,False,False
MST,41,0.7139737991266376,128,1,0.0012765104923950605,30,True,True
MST,42,0.7096069868995634,128,1,0.0011933788953628198,30,True,True
MST,43,0.7225583405358686,256,1,0.0012278891106057381,30,False,False
MST,44,0.7035436473638721,256,1,0.0020424526992714846,30,False,False
MST,45,0.7048401037165082,256,1,0.0021504959447656317,30,False,False
MST,46,0.7255834053586863,256,1,0.0015882436519449072,30,False,False
MST,47,0.6054451166810717,256,2,0.0015678383093926222,30,False,False
MST,48,0.709161624891962,256,1,0.001003520003659567,30,False,False
MST,49,0.7139152981849611,256,1,0.0010014166628826767,30,False,False
MST,50,0.6041486603284356,256,1,0.0758427739750037,30,False,False
MST,51,0.7061365600691444,256,1,0.0033475133918203113,30,False,False
MST,52,0.7221261884183232,256,1,0.001655440671732009,30,False,False
MST,53,0.6949006050129646,256,1,0.0016952600519303943,30,False,False
MST,54,0.7268798617113224,256,1,0.001684915004348744,30,False,False
MST,55,0.6914433880726015,256,1,0.0014813441938488277,30,False,False
MST,56,0.6940363007778738,256,1,0.006419420821217136,20,False,False
MST,57,0.6521175453759723,256,1,0.0059979058165942544,20,False,False
MST,58,0.6983578219533275,256,1,0.002386272435990952,30,False,False
MST,59,0.6944684528954191,256,1,0.002375271021177441,30,False,False
MST,60,0.6041486603284356,256,1,0.008484728318354163,30,False,False
MST,61,0.6041486603284356,256,1,0.003319970053857513,10,False,False
MST,62,0.7182368193604148,256,1,0.0017901896723834497,30,False,False
MST,63,0.6953327571305099,256,1,0.0018594472998584733,30,False,False
MST,64,0.7113223854796888,256,1,0.0018419487441442956,30,False,False
MST,65,0.6879861711322386,256,1,0.0017150470491068203,30,False,False
MST,66,0.7173725151253241,256,1,0.0016338690323709794,30,False,False
MST,67,0.6037165082108902,256,1,0.0041410973952892335,10,False,False
MST,68,0.7182368193604148,256,1,0.0014299338690601942,30,False,False
MST,69,0.6996542783059637,256,1,0.0029625074921815534,30,False,False
MST,70,0.7203975799481418,256,1,0.0011691649594034693,30,False,False
MST,71,0.7143474503025065,256,1,0.001431248283073094,30,False,False
MST,72,0.7178046672428695,256,1,0.0011498509823069823,30,False,False
MST,73,0.7212618841832324,256,1,0.0011645110819104665,30,False,False
MST,74,0.691875540190147,256,1,0.0011030347168807415,30,False,False
MST,75,0.7294727744165946,256,1,0.0011996294583876761,30,False,False
MST,76,0.6944684528954191,256,1,0.002068687061604257,30,False,False
MST,77,0.7117545375972342,256,1,0.0012701574291852685,30,False,False
MST,78,0.7260155574762316,256,1,0.0012304877246634598,30,False,False
MST,79,0.7147796024200519,256,1,0.0011133056302712228,30,False,False
MST,80,0.7268798617113224,256,1,0.0011507130376977987,30,False,False
MST,81,0.6741573033707865,256,2,0.0015501987038171075,30,False,False
MST,82,0.6927398444252377,256,1,0.0012657457326198103,30,False,False
MST,83,0.7251512532411409,256,1,0.0012622278043701678,30,False,False
MST,84,0.6041486603284356,256,1,0.03413715907937391,30,False,False
MST,85,0.7143474503025065,256,1,0.0013878079065207144,30,False,False
MST,86,0.7126188418323249,256,1,0.0013878891571308279,30,False,False
MST,87,0.7087294727744166,256,1,0.0010371181453118325,30,False,False
MST,88,0.7216940363007779,256,1,0.0010280018883298745,30,False,False
MST,89,0.7130509939498704,256,1,0.0016037681504473998,20,False,False
MST,90,0.7100259291270528,256,1,0.0020454231811961356,20,False,False
MST,91,0.7026793431287813,256,1,0.002158862971357852,30,False,False
MST,92,0.7173725151253241,256,1,0.0012301312146063132,30,False,False
MST,93,0.7216940363007779,256,1,0.0012876918475118796,30,False,False
MST,94,0.7156439066551427,256,1,0.001002784047188653,30,False,False
MST,95,0.7165082108902333,256,1,0.0010065713000137245,30,False,False
MST,96,0.7147796024200519,256,1,0.0014851985655400086,30,False,False
MST,97,0.7044079515989629,256,1,0.0024976033517471893,30,False,False
MST,98,0.7178046672428695,256,1,0.0013146150196999317,30,False,False
MST,99,0.7074330164217805,256,1,0.001311171950128569,30,False,False
