model_name,rush_precision,rush_recall,rush_f1_score,rush_support,pass_precision,pass_recall,pass_f1_score,pass_support,accuracy,macro_precision,macro_recall,macro_f1_score,macro_support,weighted_precision,weighted_recall,weighted_f1_score,weighted_support,config,approach,datetime,seed
RF,0.7059701492537314,0.7741407528641571,0.7384855581576893,611.0,0.75,0.6775777414075287,0.7119518486672399,611.0,0.7258592471358429,0.7279850746268657,0.7258592471358429,0.7252187034124646,1222.0,0.7279850746268657,0.7258592471358429,0.7252187034124646,1222.0,"{'RANDOM_SEED': 18, 'GNN_EPOCHS': 100, 'GNN_HIDDEN_CHANNELS': 32, 'GNN_HIDDEN_LAYERS': 3, 'GNN_LEARNING_RATE': 0.0001, 'GNN_DROPOUT': 0.4, 'GNN_WEIGHT_DECAY': 0.005, 'RF_ESTIMATORS': 50, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 3, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.001, 'MLP_ALPHA': 0.005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n5,2025-06-26_02-25-56,18
MLP,0.6689303904923599,0.6448445171849427,0.6566666666666666,611.0,0.6571879936808847,0.6808510638297872,0.6688102893890675,611.0,0.662847790507365,0.6630591920866222,0.662847790507365,0.6627384780278671,1222.0,0.6630591920866223,0.662847790507365,0.662738478027867,1222.0,"{'RANDOM_SEED': 18, 'GNN_EPOCHS': 100, 'GNN_HIDDEN_CHANNELS': 32, 'GNN_HIDDEN_LAYERS': 3, 'GNN_LEARNING_RATE': 0.0001, 'GNN_DROPOUT': 0.4, 'GNN_WEIGHT_DECAY': 0.005, 'RF_ESTIMATORS': 50, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 3, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.001, 'MLP_ALPHA': 0.005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n5,2025-06-26_02-25-56,18
GCN,0.7200622083981337,0.7577741407528642,0.7384370015948963,611.0,0.7443868739205527,0.7054009819967266,0.7243697478991596,611.0,0.7315875613747954,0.7322245411593432,0.7315875613747954,0.731403374747028,1222.0,0.7322245411593432,0.7315875613747954,0.731403374747028,1222.0,"{'RANDOM_SEED': 3, 'GNN_EPOCHS': 100, 'GNN_HIDDEN_CHANNELS': 128, 'GNN_HIDDEN_LAYERS': 3, 'GNN_LEARNING_RATE': 0.001, 'GNN_DROPOUT': 0.4, 'GNN_WEIGHT_DECAY': 5e-05, 'RF_ESTIMATORS': 100, 'MLP_HIDDEN_CHANNELS': 128, 'MLP_HIDDEN_LAYERS': 3, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.01, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n5,2025-06-26_01-00-19,3
GCN,0.7200622083981337,0.7577741407528642,0.7384370015948963,611.0,0.7443868739205527,0.7054009819967266,0.7243697478991596,611.0,0.7315875613747954,0.7322245411593432,0.7315875613747954,0.731403374747028,1222.0,0.7322245411593432,0.7315875613747954,0.731403374747028,1222.0,"{'RANDOM_SEED': 3, 'GNN_EPOCHS': 100, 'GNN_HIDDEN_CHANNELS': 128, 'GNN_HIDDEN_LAYERS': 3, 'GNN_LEARNING_RATE': 0.001, 'GNN_DROPOUT': 0.4, 'GNN_WEIGHT_DECAY': 5e-05, 'RF_ESTIMATORS': 100, 'MLP_HIDDEN_CHANNELS': 128, 'MLP_HIDDEN_LAYERS': 3, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.01, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n5,2025-06-26_01-00-19,3
RF,0.7177177177177178,0.7823240589198036,0.7486296006264683,611.0,0.7607913669064749,0.6923076923076923,0.7249357326478149,611.0,0.737315875613748,0.7392545423120963,0.7373158756137479,0.7367826666371415,1222.0,0.7392545423120963,0.737315875613748,0.7367826666371416,1222.0,"{'RANDOM_SEED': 3, 'GNN_EPOCHS': 100, 'GNN_HIDDEN_CHANNELS': 128, 'GNN_HIDDEN_LAYERS': 3, 'GNN_LEARNING_RATE': 0.001, 'GNN_DROPOUT': 0.4, 'GNN_WEIGHT_DECAY': 5e-05, 'RF_ESTIMATORS': 100, 'MLP_HIDDEN_CHANNELS': 128, 'MLP_HIDDEN_LAYERS': 3, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.01, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n5,2025-06-26_01-00-19,3
MLP,0.6756756756756757,0.6955810147299509,0.6854838709677419,611.0,0.6863406408094435,0.6661211129296236,0.6760797342192691,611.0,0.6808510638297872,0.6810081582425596,0.6808510638297873,0.6807818025935055,1222.0,0.6810081582425596,0.6808510638297872,0.6807818025935055,1222.0,"{'RANDOM_SEED': 3, 'GNN_EPOCHS': 100, 'GNN_HIDDEN_CHANNELS': 128, 'GNN_HIDDEN_LAYERS': 3, 'GNN_LEARNING_RATE': 0.001, 'GNN_DROPOUT': 0.4, 'GNN_WEIGHT_DECAY': 5e-05, 'RF_ESTIMATORS': 100, 'MLP_HIDDEN_CHANNELS': 128, 'MLP_HIDDEN_LAYERS': 3, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.01, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n5,2025-06-26_01-00-19,3
GCN,0.7076923076923077,0.8281505728314239,0.7631975867269984,611.0,0.7928994082840237,0.6579378068739771,0.7191413237924866,611.0,0.7430441898527005,0.7502958579881658,0.7430441898527005,0.7411694552597425,1222.0,0.7502958579881658,0.7430441898527005,0.7411694552597426,1222.0,"{'RANDOM_SEED': 9, 'GNN_EPOCHS': 200, 'GNN_HIDDEN_CHANNELS': 128, 'GNN_HIDDEN_LAYERS': 2, 'GNN_LEARNING_RATE': 0.0001, 'GNN_DROPOUT': 0.3, 'GNN_WEIGHT_DECAY': 0.005, 'RF_ESTIMATORS': 150, 'MLP_HIDDEN_CHANNELS': 32, 'MLP_HIDDEN_LAYERS': 2, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.0001, 'MLP_ALPHA': 0.0005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n5,2025-06-26_01-29-20,9
GCN,0.7076923076923077,0.8281505728314239,0.7631975867269984,611.0,0.7928994082840237,0.6579378068739771,0.7191413237924866,611.0,0.7430441898527005,0.7502958579881658,0.7430441898527005,0.7411694552597425,1222.0,0.7502958579881658,0.7430441898527005,0.7411694552597426,1222.0,"{'RANDOM_SEED': 9, 'GNN_EPOCHS': 200, 'GNN_HIDDEN_CHANNELS': 128, 'GNN_HIDDEN_LAYERS': 2, 'GNN_LEARNING_RATE': 0.0001, 'GNN_DROPOUT': 0.3, 'GNN_WEIGHT_DECAY': 0.005, 'RF_ESTIMATORS': 150, 'MLP_HIDDEN_CHANNELS': 32, 'MLP_HIDDEN_LAYERS': 2, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.0001, 'MLP_ALPHA': 0.0005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n5,2025-06-26_01-29-20,9
RF,0.7195845697329377,0.7937806873977087,0.754863813229572,611.0,0.7700729927007299,0.690671031096563,0.728213977566868,611.0,0.7422258592471358,0.7448287812168338,0.7422258592471358,0.74153889539822,1222.0,0.7448287812168338,0.7422258592471358,0.74153889539822,1222.0,"{'RANDOM_SEED': 9, 'GNN_EPOCHS': 200, 'GNN_HIDDEN_CHANNELS': 128, 'GNN_HIDDEN_LAYERS': 2, 'GNN_LEARNING_RATE': 0.0001, 'GNN_DROPOUT': 0.3, 'GNN_WEIGHT_DECAY': 0.005, 'RF_ESTIMATORS': 150, 'MLP_HIDDEN_CHANNELS': 32, 'MLP_HIDDEN_LAYERS': 2, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.0001, 'MLP_ALPHA': 0.0005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n5,2025-06-26_01-29-20,9
MLP,0.7334384858044164,0.7610474631751227,0.7469879518072289,611.0,0.7517006802721088,0.723404255319149,0.737281067556297,611.0,0.7422258592471358,0.7425695830382626,0.7422258592471358,0.7421345096817629,1222.0,0.7425695830382626,0.7422258592471358,0.742134509681763,1222.0,"{'RANDOM_SEED': 9, 'GNN_EPOCHS': 200, 'GNN_HIDDEN_CHANNELS': 128, 'GNN_HIDDEN_LAYERS': 2, 'GNN_LEARNING_RATE': 0.0001, 'GNN_DROPOUT': 0.3, 'GNN_WEIGHT_DECAY': 0.005, 'RF_ESTIMATORS': 150, 'MLP_HIDDEN_CHANNELS': 32, 'MLP_HIDDEN_LAYERS': 2, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.0001, 'MLP_ALPHA': 0.0005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}",n5,2025-06-26_01-29-20,9
