,model_name,rush_precision,rush_recall,rush_f1_score,rush_support,pass_precision,pass_recall,pass_f1_score,pass_support,accuracy,macro_precision,macro_recall,macro_f1_score,macro_support,weighted_precision,weighted_recall,weighted_f1_score,weighted_support,config
0,GCN,0.658357771260997,0.734860883797054,0.6945088940448569,611.0,0.7,0.618657937806874,0.6568201563857515,611.0,0.676759410801964,0.6791788856304986,0.676759410801964,0.6756645252153042,1222.0,0.6791788856304986,0.676759410801964,0.6756645252153043,1222.0,"{'RANDOM_SEED': 1, 'GNN_EPOCHS': 100, 'GNN_HIDDEN_CHANNELS': 128, 'GNN_HIDDEN_LAYERS': 1, 'GNN_LEARNING_RATE': 0.0001, 'GNN_DROPOUT': 0.2, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 100, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 3, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.001, 'MLP_ALPHA': 0.005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}"
1,GCN,0.658357771260997,0.734860883797054,0.6945088940448569,611.0,0.7,0.618657937806874,0.6568201563857515,611.0,0.676759410801964,0.6791788856304986,0.676759410801964,0.6756645252153042,1222.0,0.6791788856304986,0.676759410801964,0.6756645252153043,1222.0,"{'RANDOM_SEED': 1, 'GNN_EPOCHS': 100, 'GNN_HIDDEN_CHANNELS': 128, 'GNN_HIDDEN_LAYERS': 1, 'GNN_LEARNING_RATE': 0.0001, 'GNN_DROPOUT': 0.2, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 100, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 3, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.001, 'MLP_ALPHA': 0.005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}"
2,RF,0.7080838323353293,0.7741407528641571,0.7396403440187647,611.0,0.7509025270758123,0.6808510638297872,0.7141630901287553,611.0,0.7274959083469722,0.7294931797055708,0.7274959083469721,0.72690171707376,1222.0,0.7294931797055707,0.7274959083469722,0.72690171707376,1222.0,"{'RANDOM_SEED': 1, 'GNN_EPOCHS': 100, 'GNN_HIDDEN_CHANNELS': 128, 'GNN_HIDDEN_LAYERS': 1, 'GNN_LEARNING_RATE': 0.0001, 'GNN_DROPOUT': 0.2, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 100, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 3, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.001, 'MLP_ALPHA': 0.005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}"
3,MLP,0.6590909090909091,0.6644844517184942,0.6617766911165445,611.0,0.6617161716171617,0.6563011456628478,0.6589975349219392,611.0,0.660392798690671,0.6604035403540354,0.660392798690671,0.6603871130192418,1222.0,0.6604035403540354,0.660392798690671,0.6603871130192418,1222.0,"{'RANDOM_SEED': 1, 'GNN_EPOCHS': 100, 'GNN_HIDDEN_CHANNELS': 128, 'GNN_HIDDEN_LAYERS': 1, 'GNN_LEARNING_RATE': 0.0001, 'GNN_DROPOUT': 0.2, 'GNN_WEIGHT_DECAY': 0.0005, 'RF_ESTIMATORS': 100, 'MLP_HIDDEN_CHANNELS': 64, 'MLP_HIDDEN_LAYERS': 3, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.001, 'MLP_ALPHA': 0.005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}"
