,model_name,rush_precision,rush_recall,rush_f1_score,rush_support,pass_precision,pass_recall,pass_f1_score,pass_support,accuracy,macro_precision,macro_recall,macro_f1_score,macro_support,weighted_precision,weighted_recall,weighted_f1_score,weighted_support,config
0,GCN,0.6909937888198758,0.7283142389525368,0.7091633466135459,611.0,0.71280276816609,0.67430441898527,0.6930193439865433,611.0,0.7013093289689034,0.7018982784929829,0.7013093289689034,0.7010913453000446,1222.0,0.7018982784929829,0.7013093289689034,0.7010913453000446,1222.0,"{'RANDOM_SEED': 12, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 64, 'GNN_HIDDEN_LAYERS': 3, 'GNN_LEARNING_RATE': 1e-05, 'GNN_DROPOUT': 0.4, 'GNN_WEIGHT_DECAY': 0.005, 'RF_ESTIMATORS': 100, 'MLP_HIDDEN_CHANNELS': 32, 'MLP_HIDDEN_LAYERS': 2, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.001, 'MLP_ALPHA': 0.0005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}"
1,GCN,0.6909937888198758,0.7283142389525368,0.7091633466135459,611.0,0.71280276816609,0.67430441898527,0.6930193439865433,611.0,0.7013093289689034,0.7018982784929829,0.7013093289689034,0.7010913453000446,1222.0,0.7018982784929829,0.7013093289689034,0.7010913453000446,1222.0,"{'RANDOM_SEED': 12, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 64, 'GNN_HIDDEN_LAYERS': 3, 'GNN_LEARNING_RATE': 1e-05, 'GNN_DROPOUT': 0.4, 'GNN_WEIGHT_DECAY': 0.005, 'RF_ESTIMATORS': 100, 'MLP_HIDDEN_CHANNELS': 32, 'MLP_HIDDEN_LAYERS': 2, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.001, 'MLP_ALPHA': 0.0005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}"
2,RF,0.7147058823529412,0.795417348608838,0.7529047250193648,611.0,0.7693726937269373,0.6824877250409165,0.7233304423243712,611.0,0.7389525368248773,0.7420392880399392,0.7389525368248773,0.738117583671868,1222.0,0.7420392880399391,0.7389525368248773,0.738117583671868,1222.0,"{'RANDOM_SEED': 12, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 64, 'GNN_HIDDEN_LAYERS': 3, 'GNN_LEARNING_RATE': 1e-05, 'GNN_DROPOUT': 0.4, 'GNN_WEIGHT_DECAY': 0.005, 'RF_ESTIMATORS': 100, 'MLP_HIDDEN_CHANNELS': 32, 'MLP_HIDDEN_LAYERS': 2, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.001, 'MLP_ALPHA': 0.0005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}"
3,MLP,0.6890243902439024,0.7397708674304418,0.7134964483030781,611.0,0.7190812720848057,0.6661211129296236,0.6915887850467289,611.0,0.7029459901800328,0.704052831164354,0.7029459901800328,0.7025426166749036,1222.0,0.704052831164354,0.7029459901800328,0.7025426166749036,1222.0,"{'RANDOM_SEED': 12, 'GNN_EPOCHS': 500, 'GNN_HIDDEN_CHANNELS': 64, 'GNN_HIDDEN_LAYERS': 3, 'GNN_LEARNING_RATE': 1e-05, 'GNN_DROPOUT': 0.4, 'GNN_WEIGHT_DECAY': 0.005, 'RF_ESTIMATORS': 100, 'MLP_HIDDEN_CHANNELS': 32, 'MLP_HIDDEN_LAYERS': 2, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.001, 'MLP_ALPHA': 0.0005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}"
