,model_name,rush_precision,rush_recall,rush_f1_score,rush_support,pass_precision,pass_recall,pass_f1_score,pass_support,accuracy,macro_precision,macro_recall,macro_f1_score,macro_support,weighted_precision,weighted_recall,weighted_f1_score,weighted_support,config
0,GCN,0.6069277108433735,0.6595744680851063,0.6321568627450981,611.0,0.6272401433691757,0.5728314238952537,0.5988023952095808,611.0,0.61620294599018,0.6170839271062746,0.61620294599018,0.6154796289773394,1222.0,0.6170839271062746,0.61620294599018,0.6154796289773394,1222.0,"{'RANDOM_SEED': 13, 'GNN_EPOCHS': 200, 'GNN_HIDDEN_CHANNELS': 64, 'GNN_HIDDEN_LAYERS': 3, 'GNN_LEARNING_RATE': 1e-05, 'GNN_DROPOUT': 0.3, 'GNN_WEIGHT_DECAY': 5e-05, 'RF_ESTIMATORS': 50, 'MLP_HIDDEN_CHANNELS': 128, 'MLP_HIDDEN_LAYERS': 1, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.01, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}"
1,GCN,0.6069277108433735,0.6595744680851063,0.6321568627450981,611.0,0.6272401433691757,0.5728314238952537,0.5988023952095808,611.0,0.61620294599018,0.6170839271062746,0.61620294599018,0.6154796289773394,1222.0,0.6170839271062746,0.61620294599018,0.6154796289773394,1222.0,"{'RANDOM_SEED': 13, 'GNN_EPOCHS': 200, 'GNN_HIDDEN_CHANNELS': 64, 'GNN_HIDDEN_LAYERS': 3, 'GNN_LEARNING_RATE': 1e-05, 'GNN_DROPOUT': 0.3, 'GNN_WEIGHT_DECAY': 5e-05, 'RF_ESTIMATORS': 50, 'MLP_HIDDEN_CHANNELS': 128, 'MLP_HIDDEN_LAYERS': 1, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.01, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}"
2,RF,0.7056277056277056,0.8003273322422259,0.75,611.0,0.7693761814744802,0.6661211129296236,0.7140350877192982,611.0,0.7332242225859247,0.7375019435510929,0.7332242225859247,0.7320175438596491,1222.0,0.7375019435510929,0.7332242225859247,0.7320175438596492,1222.0,"{'RANDOM_SEED': 13, 'GNN_EPOCHS': 200, 'GNN_HIDDEN_CHANNELS': 64, 'GNN_HIDDEN_LAYERS': 3, 'GNN_LEARNING_RATE': 1e-05, 'GNN_DROPOUT': 0.3, 'GNN_WEIGHT_DECAY': 5e-05, 'RF_ESTIMATORS': 50, 'MLP_HIDDEN_CHANNELS': 128, 'MLP_HIDDEN_LAYERS': 1, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.01, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}"
3,MLP,0.6904024767801857,0.7299509001636661,0.7096260938743039,611.0,0.7135416666666666,0.6726677577741408,0.6925021061499579,611.0,0.7013093289689034,0.7019720717234261,0.7013093289689034,0.7010641000121309,1222.0,0.7019720717234261,0.7013093289689034,0.7010641000121308,1222.0,"{'RANDOM_SEED': 13, 'GNN_EPOCHS': 200, 'GNN_HIDDEN_CHANNELS': 64, 'GNN_HIDDEN_LAYERS': 3, 'GNN_LEARNING_RATE': 1e-05, 'GNN_DROPOUT': 0.3, 'GNN_WEIGHT_DECAY': 5e-05, 'RF_ESTIMATORS': 50, 'MLP_HIDDEN_CHANNELS': 128, 'MLP_HIDDEN_LAYERS': 1, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.01, 'MLP_ALPHA': 5e-05, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}"
