strategy,trial,accuracy,down_sample,qb_link
QB-CLOSEST-,19,0.6802074330164217,False,True
QB-CLOSEST-,20,0.6957649092480553,False,True
QB-CLOSEST-,21,0.675885911840968,False,True
QB-CLOSEST-,22,0.6910112359550562,False,True
QB-CLOSEST-,23,0.6555747623163354,False,True
QB-CLOSEST-,24,0.6793431287813311,False,True
QB-CLOSEST-,25,0.6741573033707865,False,True
QB-CLOSEST-,26,0.6754537597234227,False,True
QB-CLOSEST-,27,0.6776145203111495,False,True
QB-CLOSEST-,28,0.6861353711790393,True,True
QB-CLOSEST-,29,0.6823144104803494,True,True
QB-CLOSEST-,30,0.7156439066551427,False,True
QB-CLOSEST-,31,0.6776145203111495,False,True
QB-CLOSEST-,32,0.6884183232497839,False,True
QB-CLOSEST-,33,0.6763180639585133,False,True
QB-CLOSEST-,34,0.6923076923076923,False,True
QB-CLOSEST-,35,0.6771823681936041,False,True
QB-CLOSEST-,36,0.700086430423509,False,True
QB-CLOSEST-,37,0.682800345721694,False,True
QB-CLOSEST-,38,0.693171996542783,False,True
QB-CLOSEST-,39,0.6839519650655022,True,False
QB-CLOSEST-,40,0.675764192139738,True,False
QB-CLOSEST-,41,0.6894104803493449,True,False
QB-CLOSEST-,42,0.6855895196506551,True,False
QB-CLOSEST-,43,0.6728608470181504,False,True
QB-CLOSEST-,44,0.6767502160760588,False,True
QB-CLOSEST-,45,0.6888504753673294,False,True
QB-CLOSEST-,46,0.6650821089023337,False,True
QB-CLOSEST-,47,0.6871218668971478,False,True
QB-CLOSEST-,48,0.6633535004321521,False,True
QB-CLOSEST-,49,0.6650821089023337,False,True
QB-CLOSEST-,50,0.6806395851339672,False,True
QB-CLOSEST-,51,0.6676750216076058,False,True
QB-CLOSEST-,52,0.6711322385479689,False,True
QB-CLOSEST-,53,0.6862575626620571,False,True
QB-CLOSEST-,54,0.6547104580812446,False,True
QB-CLOSEST-,55,0.6853932584269663,False,True
QB-CLOSEST-,56,0.6707000864304236,False,True
QB-CLOSEST-,57,0.6936041486603285,False,True
QB-CLOSEST-,58,0.6806395851339672,False,True
QB-CLOSEST-,59,0.6871218668971478,False,True
QB-CLOSEST-,60,0.6573033707865169,False,True
QB-CLOSEST-,61,0.6672428694900605,False,False
QB-CLOSEST-,62,0.6949006050129646,False,False
QB-CLOSEST-,63,0.6741573033707865,False,True
QB-CLOSEST-,64,0.6944684528954191,False,True
QB-CLOSEST-,65,0.6776145203111495,False,False
QB-CLOSEST-,66,0.6745894554883319,False,False
QB-CLOSEST-,67,0.6694036300777874,False,False
QB-CLOSEST-,68,0.6598962834917891,False,False
QB-CLOSEST-,69,0.691875540190147,False,False
QB-CLOSEST-,70,0.6694036300777874,False,False
QB-CLOSEST-,71,0.675885911840968,False,False
QB-CLOSEST-,72,0.6965065502183406,True,True
QB-CLOSEST-,73,0.7005185825410545,False,True
QB-CLOSEST-,74,0.6974935177182369,False,True
QB-CLOSEST-,75,0.6615720524017468,True,True
QB-CLOSEST-,76,0.7019650655021834,True,True
QB-CLOSEST-,77,0.6730349344978166,True,True
QB-CLOSEST-,78,0.6566593886462883,True,True
QB-CLOSEST-,79,0.6959606986899564,True,True
QB-CLOSEST-,80,0.6577510917030568,True,True
QB-CLOSEST-,81,0.6495633187772926,True,True
QB-CLOSEST-,82,0.6626637554585153,True,True
QB-CLOSEST-,83,0.6774017467248908,True,True
QB-CLOSEST-,84,0.6713973799126638,True,True
QB-CLOSEST-,85,0.6790393013100436,True,True
QB-CLOSEST-,86,0.6888646288209607,True,True
QB-CLOSEST-,87,0.6703056768558951,True,True
QB-CLOSEST-,88,0.6915938864628821,True,True
QB-CLOSEST-,89,0.6779475982532751,True,True
QB-CLOSEST-,90,0.6932314410480349,True,True
QB-CLOSEST-,91,0.6812227074235808,True,True
QB-CLOSEST-,92,0.6866812227074236,True,True
QB-CLOSEST-,93,0.6686681222707423,True,True
QB-CLOSEST-,94,0.6949006050129646,False,True
QB-CLOSEST-,95,0.693171996542783,False,True
QB-CLOSEST-,96,0.6840968020743302,False,True
QB-CLOSEST-,97,0.698789974070873,False,True
QB-CLOSEST-,98,0.6551426101987899,False,True
QB-CLOSEST-,99,0.6797752808988764,False,True
DELAUNAY,0,0.6697598253275109,True,False
DELAUNAY,1,0.6954148471615721,True,True
DELAUNAY,2,0.6582969432314411,True,True
DELAUNAY,3,0.6855895196506551,True,True
DELAUNAY,4,0.6746724890829694,True,True
DELAUNAY,5,0.6866897147796024,False,True
DELAUNAY,6,0.6741266375545851,True,False
DELAUNAY,7,0.6473799126637555,True,True
DELAUNAY,8,0.6937772925764192,True,False
DELAUNAY,9,0.6501091703056768,True,True
DELAUNAY,10,0.6506550218340611,True,False
DELAUNAY,11,0.6979256698357822,False,False
DELAUNAY,12,0.6659464131374244,False,False
DELAUNAY,13,0.6992221261884183,False,False
DELAUNAY,14,0.6771823681936041,False,False
DELAUNAY,15,0.6862575626620571,False,False
DELAUNAY,16,0.6927398444252377,False,False
DELAUNAY,17,0.6754537597234227,False,False
DELAUNAY,18,0.6875540190146932,False,False
DELAUNAY,19,0.691875540190147,False,False
DELAUNAY,20,0.6862575626620571,False,False
DELAUNAY,21,0.6892826274848747,False,False
DELAUNAY,22,0.682800345721694,False,False
DELAUNAY,23,0.6745894554883319,False,True
DELAUNAY,24,0.6853932584269663,False,True
DELAUNAY,25,0.6607605877268798,False,True
DELAUNAY,26,0.6892826274848747,False,True
DELAUNAY,27,0.6754537597234227,False,True
DELAUNAY,28,0.6839519650655022,True,True
DELAUNAY,29,0.6921397379912664,True,False
DELAUNAY,30,0.6643013100436681,True,False
DELAUNAY,31,0.6730349344978166,True,False
DELAUNAY,32,0.6790393013100436,True,False
DELAUNAY,33,0.6970524017467249,True,False
DELAUNAY,34,0.6861353711790393,True,False
DELAUNAY,35,0.6834061135371179,True,False
DELAUNAY,36,0.6926855895196506,True,False
DELAUNAY,37,0.6501091703056768,True,False
DELAUNAY,38,0.6610262008733624,True,True
DELAUNAY,39,0.6774017467248908,True,True
DELAUNAY,40,0.6730349344978166,True,True
DELAUNAY,41,0.6899563318777293,True,True
DELAUNAY,42,0.6806768558951966,True,True
DELAUNAY,43,0.6915938864628821,True,False
DELAUNAY,44,0.6855895196506551,True,False
DELAUNAY,45,0.6877729257641921,True,False
DELAUNAY,46,0.6970524017467249,True,False
DELAUNAY,47,0.6735807860262009,True,False
DELAUNAY,48,0.6832324978392394,False,False
DELAUNAY,49,0.6823681936041487,False,False
DELAUNAY,50,0.6793431287813311,False,False
DELAUNAY,51,0.665514261019879,False,False
DELAUNAY,52,0.6594641313742438,False,False
DELAUNAY,53,0.6850436681222707,True,False
DELAUNAY,54,0.6697598253275109,True,False
DELAUNAY,55,0.6872270742358079,True,False
DELAUNAY,56,0.6713973799126638,True,False
DELAUNAY,57,0.6703056768558951,True,False
DELAUNAY,58,0.6719432314410481,True,False
DELAUNAY,59,0.6582969432314411,True,False
DELAUNAY,60,0.6949006050129646,False,False
DELAUNAY,61,0.6815038893690579,False,False
DELAUNAY,62,0.6949006050129646,False,False
DELAUNAY,63,0.6732929991356957,False,False
DELAUNAY,64,0.7026793431287813,False,False
DELAUNAY,65,0.6866897147796024,False,False
DELAUNAY,66,0.6767502160760588,False,False
DELAUNAY,67,0.672428694900605,False,False
DELAUNAY,68,0.6711322385479689,False,True
DELAUNAY,69,0.6862575626620571,False,True
DELAUNAY,70,0.6737251512532412,False,True
DELAUNAY,71,0.6542783059636992,False,False
DELAUNAY,72,0.6849611063094209,False,False
DELAUNAY,73,0.6741573033707865,False,False
DELAUNAY,74,0.6879861711322386,False,False
DELAUNAY,75,0.6728608470181504,False,False
DELAUNAY,76,0.6853932584269663,False,False
DELAUNAY,77,0.6905790838375108,False,False
DELAUNAY,78,0.6797752808988764,False,False
DELAUNAY,79,0.7039757994814174,False,False
DELAUNAY,80,0.6879861711322386,False,False
DELAUNAY,81,0.6732929991356957,False,False
DELAUNAY,82,0.6672428694900605,False,False
DELAUNAY,83,0.6840968020743302,False,False
DELAUNAY,84,0.6607605877268798,False,False
DELAUNAY,85,0.6598962834917891,False,False
DELAUNAY,86,0.6681071737251513,False,False
DELAUNAY,87,0.6862575626620571,False,False
DELAUNAY,88,0.6763180639585133,False,True
DELAUNAY,89,0.6776145203111495,False,True
DELAUNAY,90,0.6806768558951966,True,True
DELAUNAY,91,0.6320960698689956,True,False
DELAUNAY,92,0.6872270742358079,True,False
DELAUNAY,93,0.6539301310043668,True,False
DELAUNAY,94,0.6615720524017468,True,False
DELAUNAY,95,0.6686681222707423,True,False
DELAUNAY,96,0.6888646288209607,True,False
DELAUNAY,97,0.6724890829694323,True,False
DELAUNAY,98,0.6724890829694323,True,False
DELAUNAY,99,0.6861353711790393,True,False
GABRIEL,0,0.693171996542783,False,False
GABRIEL,1,0.6806768558951966,True,True
GABRIEL,2,0.6899563318777293,True,False
GABRIEL,3,0.7030567685589519,True,False
GABRIEL,4,0.6921397379912664,True,False
GABRIEL,5,0.702247191011236,False,True
GABRIEL,6,0.6979256698357822,False,False
GABRIEL,7,0.6746724890829694,True,True
GABRIEL,8,0.6817685589519651,True,False
GABRIEL,9,0.6954148471615721,True,True
GABRIEL,10,0.6577355229040622,False,True
GABRIEL,11,0.6789109766637856,False,False
GABRIEL,12,0.6590319792566983,False,False
GABRIEL,13,0.6892826274848747,False,True
GABRIEL,14,0.6819360414866033,False,True
GABRIEL,15,0.68971477960242,False,True
GABRIEL,16,0.6599344978165939,True,True
GABRIEL,17,0.6746724890829694,True,True
GABRIEL,18,0.6861353711790393,True,False
GABRIEL,19,0.6752183406113537,True,False
GABRIEL,20,0.6806768558951966,True,False
GABRIEL,21,0.6992221261884183,False,False
GABRIEL,22,0.6979256698357822,False,False
GABRIEL,23,0.672428694900605,False,False
GABRIEL,24,0.665514261019879,False,False
GABRIEL,25,0.6741573033707865,False,False
GABRIEL,26,0.6624891961970614,False,False
GABRIEL,27,0.6490924805531547,False,False
GABRIEL,28,0.6707000864304236,False,True
GABRIEL,29,0.6555747623163354,False,True
GABRIEL,30,0.6836646499567848,False,True
GABRIEL,31,0.6741573033707865,False,True
GABRIEL,32,0.6957649092480553,False,False
GABRIEL,33,0.6637856525496975,False,False
GABRIEL,34,0.6957649092480553,False,False
GABRIEL,35,0.6741573033707865,False,False
GABRIEL,36,0.7009507346585998,False,False
GABRIEL,37,0.6817685589519651,True,False
GABRIEL,38,0.6752183406113537,True,False
GABRIEL,39,0.6626637554585153,True,False
GABRIEL,40,0.6763100436681223,True,False
GABRIEL,41,0.6834061135371179,True,False
GABRIEL,42,0.7025109170305677,True,False
GABRIEL,43,0.6663785652549697,False,False
GABRIEL,44,0.6819360414866033,False,False
GABRIEL,45,0.6877729257641921,True,False
GABRIEL,46,0.6975982532751092,True,False
GABRIEL,47,0.6888646288209607,True,False
GABRIEL,48,0.6850436681222707,True,True
GABRIEL,49,0.6915938864628821,True,True
GABRIEL,50,0.6905021834061136,True,True
GABRIEL,51,0.6910480349344978,True,True
GABRIEL,52,0.6741573033707865,False,False
GABRIEL,53,0.6871218668971478,False,False
GABRIEL,54,0.6663785652549697,False,False
GABRIEL,55,0.6871218668971478,False,False
GABRIEL,56,0.6836646499567848,False,False
GABRIEL,57,0.6914433880726015,False,False
GABRIEL,58,0.6711322385479689,False,False
GABRIEL,59,0.6361279170267934,False,False
GABRIEL,60,0.6823681936041487,False,False
GABRIEL,61,0.6819360414866033,False,False
GABRIEL,62,0.7061365600691444,False,False
GABRIEL,63,0.6780466724286949,False,False
GABRIEL,64,0.6763180639585133,False,False
GABRIEL,65,0.668971477960242,False,False
GABRIEL,66,0.6862575626620571,False,False
GABRIEL,67,0.6776145203111495,False,True
GABRIEL,68,0.6590319792566983,False,True
GABRIEL,69,0.6944684528954191,False,True
GABRIEL,70,0.6664847161572053,True,False
GABRIEL,71,0.6713973799126638,True,False
GABRIEL,72,0.7117903930131004,True,False
GABRIEL,73,0.682800345721694,False,False
GABRIEL,74,0.6737251512532412,False,False
GABRIEL,75,0.6495633187772926,True,False
GABRIEL,76,0.6823144104803494,True,False
GABRIEL,77,0.6779475982532751,True,False
GABRIEL,78,0.652292576419214,True,False
GABRIEL,79,0.7014192139737991,True,False
GABRIEL,80,0.6632096069868996,True,False
GABRIEL,81,0.665938864628821,True,False
GABRIEL,82,0.6872270742358079,True,False
GABRIEL,83,0.6599344978165939,True,False
GABRIEL,84,0.6719432314410481,True,False
GABRIEL,85,0.6615720524017468,True,False
GABRIEL,86,0.6926855895196506,True,False
GABRIEL,87,0.6866812227074236,True,False
GABRIEL,88,0.7085152838427947,True,False
GABRIEL,89,0.6905790838375108,False,True
GABRIEL,90,0.68971477960242,False,True
GABRIEL,91,0.6703056768558951,True,True
GABRIEL,92,0.6915938864628821,True,False
GABRIEL,93,0.6555676855895196,True,False
GABRIEL,94,0.6746724890829694,True,False
GABRIEL,95,0.6561135371179039,True,False
GABRIEL,96,0.6872270742358079,True,False
GABRIEL,97,0.6703056768558951,True,False
GABRIEL,98,0.6763180639585133,False,False
GABRIEL,99,0.6745894554883319,False,False
RNG,0,0.6845289541918755,False,True
RNG,1,0.6653930131004366,True,False
RNG,2,0.6797752808988764,False,False
RNG,3,0.6648471615720524,True,True
RNG,4,0.6730349344978166,True,False
RNG,5,0.7238547968885047,False,True
RNG,6,0.6849611063094209,False,False
RNG,7,0.6910480349344978,True,True
RNG,8,0.6517467248908297,True,True
RNG,9,0.6986899563318777,True,False
RNG,10,0.6763100436681223,True,False
RNG,11,0.6560069144338807,False,False
RNG,12,0.6728608470181504,False,True
RNG,13,0.691875540190147,False,True
RNG,14,0.6905790838375108,False,True
RNG,15,0.658599827139153,False,True
RNG,16,0.6501091703056768,True,False
RNG,17,0.6932314410480349,True,False
RNG,18,0.6855895196506551,True,False
RNG,19,0.6806768558951966,True,False
RNG,20,0.6703056768558951,True,True
RNG,21,0.6961970613656007,False,True
RNG,22,0.6970613656006914,False,True
RNG,23,0.6932314410480349,True,False
RNG,24,0.6771823681936041,False,True
RNG,25,0.6884183232497839,False,True
RNG,26,0.6711322385479689,False,True
RNG,27,0.6650821089023337,False,True
RNG,28,0.6702679343128781,False,True
RNG,29,0.675885911840968,False,True
RNG,30,0.6711322385479689,False,True
RNG,31,0.6741573033707865,False,True
RNG,32,0.6776145203111495,False,True
RNG,33,0.6849611063094209,False,True
RNG,34,0.6849611063094209,False,True
RNG,35,0.6737251512532412,False,True
RNG,36,0.6823681936041487,False,True
RNG,37,0.665514261019879,False,False
RNG,38,0.6875540190146932,False,False
RNG,39,0.6992221261884183,False,False
RNG,40,0.6768558951965066,True,False
RNG,41,0.6894104803493449,True,False
RNG,42,0.6986899563318777,True,True
RNG,43,0.6741573033707865,False,False
RNG,44,0.691875540190147,False,False
RNG,45,0.6774017467248908,True,False
