,model_name,rush_precision,rush_recall,rush_f1_score,rush_support,pass_precision,pass_recall,pass_f1_score,pass_support,accuracy,macro_precision,macro_recall,macro_f1_score,macro_support,weighted_precision,weighted_recall,weighted_f1_score,weighted_support,config
0,GCN,0.6903553299492385,0.8903436988543372,0.777698355968549,611.0,0.8456221198156681,0.6006546644844517,0.7023923444976077,611.0,0.7454991816693944,0.7679887248824533,0.7454991816693944,0.7400453502330784,1222.0,0.7679887248824533,0.7454991816693944,0.7400453502330783,1222.0,"{'RANDOM_SEED': 17, 'GNN_EPOCHS': 300, 'GNN_HIDDEN_CHANNELS': 64, 'GNN_HIDDEN_LAYERS': 2, 'GNN_LEARNING_RATE': 0.0001, 'GNN_DROPOUT': 0.4, 'GNN_WEIGHT_DECAY': 0.005, 'RF_ESTIMATORS': 150, 'MLP_HIDDEN_CHANNELS': 128, 'MLP_HIDDEN_LAYERS': 3, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.0001, 'MLP_ALPHA': 0.0005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}"
1,GCN,0.6903553299492385,0.8903436988543372,0.777698355968549,611.0,0.8456221198156681,0.6006546644844517,0.7023923444976077,611.0,0.7454991816693944,0.7679887248824533,0.7454991816693944,0.7400453502330784,1222.0,0.7679887248824533,0.7454991816693944,0.7400453502330783,1222.0,"{'RANDOM_SEED': 17, 'GNN_EPOCHS': 300, 'GNN_HIDDEN_CHANNELS': 64, 'GNN_HIDDEN_LAYERS': 2, 'GNN_LEARNING_RATE': 0.0001, 'GNN_DROPOUT': 0.4, 'GNN_WEIGHT_DECAY': 0.005, 'RF_ESTIMATORS': 150, 'MLP_HIDDEN_CHANNELS': 128, 'MLP_HIDDEN_LAYERS': 3, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.0001, 'MLP_ALPHA': 0.0005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}"
2,RF,0.7177541729893778,0.7741407528641571,0.7448818897637796,611.0,0.7548845470692718,0.6955810147299509,0.7240204429301533,611.0,0.734860883797054,0.7363193600293247,0.734860883797054,0.7344511663469664,1222.0,0.7363193600293247,0.734860883797054,0.7344511663469664,1222.0,"{'RANDOM_SEED': 17, 'GNN_EPOCHS': 300, 'GNN_HIDDEN_CHANNELS': 64, 'GNN_HIDDEN_LAYERS': 2, 'GNN_LEARNING_RATE': 0.0001, 'GNN_DROPOUT': 0.4, 'GNN_WEIGHT_DECAY': 0.005, 'RF_ESTIMATORS': 150, 'MLP_HIDDEN_CHANNELS': 128, 'MLP_HIDDEN_LAYERS': 3, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.0001, 'MLP_ALPHA': 0.0005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}"
3,MLP,0.6801346801346801,0.6612111292962357,0.6705394190871369,611.0,0.6703821656050956,0.6890343698854338,0.6795803066989508,611.0,0.6751227495908347,0.6752584228698879,0.6751227495908347,0.6750598628930438,1222.0,0.6752584228698878,0.6751227495908347,0.6750598628930438,1222.0,"{'RANDOM_SEED': 17, 'GNN_EPOCHS': 300, 'GNN_HIDDEN_CHANNELS': 64, 'GNN_HIDDEN_LAYERS': 2, 'GNN_LEARNING_RATE': 0.0001, 'GNN_DROPOUT': 0.4, 'GNN_WEIGHT_DECAY': 0.005, 'RF_ESTIMATORS': 150, 'MLP_HIDDEN_CHANNELS': 128, 'MLP_HIDDEN_LAYERS': 3, 'MLP_MAX_ITER': 3000, 'MLP_LEARNING_RATE': 0.0001, 'MLP_ALPHA': 0.0005, 'VALIDATION_SPLIT': 0.8, 'TEST_SPLIT': 0.9, 'SHOW_INFO': True}"
